"","geneID","FLM-ERR225783","iL3-ERR225784","PF-ERR299168","PF-ERR299169","PF-ERR299170","FLF-ERR299171","FLF-ERR299172","FLF-ERR299173","PF-ERR299174","PF-ERR299175","PF-ERR299176","FLF-ERR299177","FLF-ERR299178","FLF-ERR299179"
"186","SRAE_0000082700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","SRAE_0000529500",0,0,0.0292949206959307,0,0,0,0,0,0.0593466215015361,0,0.0985050497479732,0,0,0.0535692215751795
"188","SRAE_0000529800",0.861375416111135,0,0,0,0,0.0548313380930334,0,0,0,0,0,0,0,0
"189","SRAE_1000000300",0,0,0,0.0543130426564246,0,0,0,0,0,0,0,0,0.0267218429920299,0
"190","SRAE_1000000750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","SRAE_1000006600",0,0.504756780167078,0,0,0,0,0.0310818577727217,0.05743064427276,0.100935022456805,0,0,0,0.0597491309922939,0
"192","SRAE_1000017000",0,0,0.089204977624402,0.100555597285375,0.0664635705306515,0.0452599460789787,0.144990554051834,0.157527470058413,0.089483596487776,0.0504649354885913,0.0666767116453832,0.0907849629098569,0.0870592244508583,0
"193","SRAE_1000020300",0,0,0,0,0.0333956860577556,0.0458577570761006,0,0,0,0,0,0,0,0
"194","SRAE_1000066800",0,0,0,0,0.0326630591251281,0,0,0.052220041111077,0,0,0.0327436388575797,0,0,0.0540174524077778
"195","SRAE_1000072700",0,0,0,0.0505085185778368,0.0329350033279488,0,0,0.0542983825061389,0,0,0.0668502745492958,0.0419758211612849,0.0577916197292736,0.0552628005930684
"196","SRAE_1000100500",0,0,0,0,0,0,0,0,0,0,0,0,0.0288430856938609,0
"197","SRAE_1000140200",0,0,0.144520307672057,0,0.123783141250648,0,0.0677342937634894,0.120213278437045,0,0,0.119624953408644,0.0571400549091163,0.0680811366459489,0.0611149542552912
"198","SRAE_1000148500",0,0.371440610939058,0,0,0,0,0,0.23173026556335,0.0332090580994152,0,0,0.0504676730714607,0.0606161394170315,0
"199","SRAE_1000170900",0,0,0.0593878237189808,0.100683835511151,0,0.0456932539492581,0,0,0.0893319787560836,0,0.0334207735732552,0.0916302199943463,0.0579260722098968,0
"200","SRAE_1000194000",0,0.248672766647187,0.096146641911555,0,0.0316809377403987,0.118124058801337,0.0559943813135396,0,0.0666253116032425,0.0483367454628951,0,0,0.0557183977760462,0.0512610742233857
"201","SRAE_1000224700",0,0,0,0,0.0591781738943355,0.0881262336697474,0.118179750685159,0.119049194604491,0,0,0.0336068082283434,0.131524886407737,0.0587563438388901,0
"202","SRAE_1000254100",0,0.359862566690302,0.0294566739026724,0,0.0661450869485539,0.136412150592901,0.0859279715581767,0.0518412858935661,0,0,0,0.0911750073102942,0,0
"203","SRAE_1000273800",0,0.164066275935784,0.0589229218364016,0,0,0,0.0289470968288848,0.0541555523216077,0.0291860388952607,0,0.0342680535800711,0,0,0
"204","SRAE_1000280000",0,0.180335675486321,0,0.099959622543433,0.0661537165791609,0,0.0286509409431324,0.0518566006548285,0,0,0.0663843391352657,0.0455847574113848,0.0287292529794652,0.0520078562659187
"205","SRAE_1000300100",0.0374500231849551,0,0,0.0524981515536339,0,0,0,0,0,0,0,0,0.0302072990509346,0
"206","SRAE_1000305300",0,0,0,0.105192513364247,0.0339653378044012,0.0880364436125438,0.0573969553496285,0.105099975707135,0,0,0.0336675277354337,0.0440859490550364,0.109683494964304,0.0554362075478132
"207","SRAE_1000322700",0.0755189856486938,0.363318788217554,0,0.10103369410127,0.0334341238058739,0.0459734115907345,0.0289529281312299,0,0.0597029261068572,0,0.0335509579814203,0.0921826315747578,0.116136157905942,0
"208","SRAE_1000332800",0,0.267089700951934,0.188055813888829,0.108676738662437,0.0356878552983269,0,0,0,0.0308975918645497,0,0,0.0454006770836202,0.0606375065714615,0
"209","SRAE_1000353400",0,0.362686752519286,0.0307920836345534,0,0.0375522959617195,0.0491838670757933,0.0289388926717182,0,0.0311707838434458,0,0.0349488806459493,0,0,0.056338195682797
"210","SRAE_2000000100",0,0,0.0278340097686062,0.0436704990914764,0,0.103045653935464,0.0964211711910664,0.134965508349878,0,0.0532229936335589,0.0344169298327238,0.088445784331614,0.0580411050058611,0
"211","SRAE_2000000500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","SRAE_2000002900",0,0.369739529394306,0,0.0485120363652854,0,0,0,0,0,0,0,0,0.0279456007491475,0
"213","SRAE_2000045000",0,0,0,0,0,0.182929294549705,0.115260430203181,0.052153781032369,0,0,0,0.0458498456926586,0.0577885870749087,0.0523055583084342
"214","SRAE_2000048450",0,0,0.0281791020226212,0.157931036581423,0.111398586973184,0.0484164091775396,0.025667084411001,0.0531477546962067,0.0842956763302312,0.221597425000965,0,0,0.0268780279517926,0.0511672603441432
"215","SRAE_2000048500",0,0,0.178021871112915,0.155798621463409,0.202501726741223,0.0438663565946041,0.0285630913515301,0,0.231364739085127,0.0518414693451546,0.100621750601584,0,0,0
"216","SRAE_2000087300",0,0,0.0593104587271073,0,0.106695114461898,0.045807323345707,0.0288313192220512,0,0,0,0,0.0918494308319339,0.0289143229641272,0
"217","SRAE_2000094400",0,0,0.0598189298281735,0,0,0.0882663863191293,0.0285269079702649,0,0,0.0523665141620443,0,0.0443488622911957,0.0564654548559002,0.055474253994067
"218","SRAE_2000098600",0,0.121160038600109,0.0307949841990853,0,0.0366292922046826,0.14919530217681,0.0294841808419438,0.109553911311813,0,0,0.0700841833610863,0.101848098706032,0.0280664765416911,0
"219","SRAE_2000110700",0,0,0.117901717688397,0,0,0.14256910792197,0.189172709666998,0.052322636096529,0.117131908891259,0,0.0334309207033493,0.0501932844435793,0.0539174725708703,0.160754992524035
"220","SRAE_2000125900",0,0,0,0,0.0335715559673718,0.0430332640990678,0,0,0.0875466792329058,0.101421611364835,0.0340319816447334,0,0,0.0549073210124113
"221","SRAE_2000126200",0,0,0,0,0.032889825876981,0,0,0,0.0300279406355206,0,0,0,0,0
"222","SRAE_2000128200",0,0,0,0,0.0332594300018978,0,0,0,0.0297112942899674,0,0,0.045804937451293,0.0577965539860612,0.0523255475436446
"223","SRAE_2000143300",0,0,0.0297173229617702,0,0,0.135120460759954,0.145028340653151,0.0525237785894318,0,0,0,0.135535409707086,0.145030708158788,0.0527615322178614
"224","SRAE_2000202700",0,0.258645690548783,0,0,0.0390971407046296,0.106165067049833,0,0,0,0,0,0,0,0
"225","SRAE_2000242300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","SRAE_2000243800",0,0.176824866314323,0.0598773638568561,0,0.0346994622179634,0.0457147619410212,0.0307349959171607,0.0519342511069084,0,0.0514179382296524,0.0666073466431095,0,0.0575758018569736,0.0543572767797292
"227","SRAE_2000257900",0,0,0.0376890107201996,0,0,0.0455532221144437,0.0324480519539704,0,0.0297911008657029,0,0.0120954718343533,0.0555104215160067,0.0356184842256634,0
"228","SRAE_2000290200",0.504846826418824,0,0,0,0.0361660626429734,0,0.095729005413566,0,0,0,0.0362431109627341,0.14601169957244,0.0317866265459657,0
"229","SRAE_2000360450",0,0,0,0,0,0.0440548478401674,0,0,0,0,0,0.0438302219362324,0,0.0573080975690068
"230","SRAE_2000389000",0,0,0.0593479281173986,0.150818260585223,0.0665090108096675,0.0455429921615246,0.0288901991796163,0,0.0595161360977683,0.0504409528127815,0.0333663333645325,0.137014210256516,0.0289447906331702,0.05247898650962
"231","SRAE_2000392800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","SRAE_2000405900",0.0794883600748536,0.316049159979504,0,0,0,0.0440311331469985,0,0,0,0,0,0.0876191555651157,0,0
"233","SRAE_2000412500",0.0250083425238639,0.131839178714248,0.0709634114238644,0,0,0,0.0345923676289331,0,0,0,0,0.0531400088277368,0.0661049679533334,0.200463908905949
"234","SRAE_2000420200",0,0.539095158352403,0.0293012823396911,0,0,0,0,0,0,0,0.0330065413981781,0,0.0571467549474681,0.0517268745255155
"235","SRAE_2000423800",0.359364756798109,0.1884995509789,0,0.0507482760357496,0.0335743813785713,0.0460295466603526,0,0,0,0.0509220564311185,0.101074341948175,0.0461554923326467,0.0584144448894167,0
"236","SRAE_2000425650",0,0,0,0,0,0,0,0,0,0,0,0.0922104779822495,0,0
"237","SRAE_2000425700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","SRAE_2000425800",0,0,0.0296742960716927,0.0499660639898247,0,0.0443257606245392,0.0581378679446829,0.10529102323042,0.0298020237120546,0,0.0330864956046792,0,0.05797758000342,0.106049056214244
"239","SRAE_2000427900",0,0,0,0.0511040285497834,0.0339454039637913,0.0438125657529894,0.0564969503853735,0.0511055710062184,0,0.0523430001906431,0.0331792234672213,0.04386335595964,0,0.0559491728987524
"240","SRAE_2000430900",0,0,0,0,0.0667512152257368,0,0,0,0,0,0.0334891101606277,0.0459069171102776,0,0
"241","SRAE_2000432200",0,0.181005987124396,0.0294024530684456,0.0997474430845303,0.13202069530966,0,0,0,0.0884449483108979,0.150088051698345,0.198696954332821,0,0,0
"242","SRAE_2000436700",0,0.187500786780989,0.0290262879973183,0,0.0325047079526938,0,0,0,0.08733189616852,0,0,0,0.0283142713781059,0
"243","SRAE_2000436900",0,0,0.0288244230150259,0.0535037585141529,0,0.0472892970846724,0.0270227230902639,0,0.058654934368513,0,0.0331450060249415,0.100421774167466,0.0813041026919346,0
"244","SRAE_2000437500",0,0,0.0296575240949527,0,0.0664836728831846,0,0,0,0,0,0,0.0456689042696675,0.0867830347720402,0.209773103771646
"245","SRAE_2000446900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","SRAE_2000450100",0,0.540627163771055,0.0291562444159721,0,0,0,0.0283647358694356,0,0,0,0,0,0.0568695929007615,0
"247","SRAE_2000450200",0,0.270851512372771,0.0557114435591575,0.0941272952469277,0,0,0.0272493021146222,0,0,0,0.0311254554884943,0.0410078003704108,0,0.101130134929752
"248","SRAE_2000455400",0,0.508535956569601,0,0,0,0,0,0,0,0,0,0.0553613938925287,0,0.0599451586070967
"249","SRAE_2000457800",0,0.364136698391632,0,0,0.0988887073188462,0.0452510423564025,0.0285790673243718,0,0.0589102393438402,0.04997039288714,0,0,0,0.0518829296604936
"250","SRAE_2000459500",0,0,0,0,0,0.0457655692814043,0,0,0,0,0,0.0458886327127073,0.0289510366079126,0.104842314664217
"251","SRAE_2000459600",0.342744263581542,0,0,0,0,0.061312793279026,0,0.0684765154637169,0,0,0,0,0,0
"252","SRAE_2000459700",0.387098087153491,0,0,0,0,0.0930348967368601,0.0585119474934961,0,0,0,0.0339234652633378,0.0466364181551745,0,0
"253","SRAE_2000459800",0,0,0.118470543303445,0.100531617671471,0.133101305529862,0,0,0,0.0890636855758787,0.151252601537501,0.0667856267058691,0,0,0
"254","SRAE_2000462000",0,0,0.0296534742246427,0,0.13305883897725,0.136928342557653,0.0288574767619505,0,0.0594724853142353,0.100874470695671,0.13351291381069,0.137293124042206,0.057845868183429,0.052393388346603
"255","SRAE_2000463050",0,0,0.0295777563957164,0,0,0,0,0,0.0296581259618057,0.100650801500457,0,0,0.11538679087982,0.0522333448722692
"256","SRAE_2000463650",0.0743562678599333,0.18658937804643,0,0,0,0,0.0293098951842501,0,0,0,0,0,0,0
"257","SRAE_2000463900",0,0,0,0.0502383563799325,0.0328567758287207,0.0876398270270441,0.0290873889347133,0,0.029952136147176,0,0,0,0.0290255012629499,0.161927385496127
"258","SRAE_2000465600",0,0,0.270754569726091,0.0518628688767812,0.134969646826059,0.043390494879471,0.0292674350915304,0,0.119385204017667,0.154859593280261,0,0.0430725193609547,0.0588983835224075,0
"259","SRAE_2000467200",0,0,0.0303309071380385,0,0,0.0450202511857179,0.058495456416699,0,0,0,0,0.0451618687753268,0,0
"260","SRAE_2000469500",0,0,0,0.100544724854733,0.0332761040640558,0.0915728421230778,0,0,0.0296991022090819,0.0504263439442895,0.200358594254002,0,0.0288856162841765,0.104539940227133
"261","SRAE_2000471200",0,0,0,0.0503085767113242,0.0332917763783278,0,0,0,0.0297411818358907,0,0.0334035178673121,0.0458468157776034,0.028927438133641,0
"262","SRAE_2000473800",0,0.379398556537103,0.0585390814081499,0,0.0327724157587587,0.0448002133388798,0.0285115192306639,0,0,0.0497258838364805,0,0,0.0571050681277364,0.0518020236291471
"263","SRAE_2000474450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","SRAE_2000477200",0,0,0.0296719208536368,0.100687692726386,0.0999646908642253,0.0458343475799985,0,0,0,0.0504992409161178,0.1003150667714,0.0459516884758386,0,0
"265","SRAE_2000477350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","SRAE_2000478200",0,0,0.0296916667762457,0.100521615110679,0.0664682862745381,0.0453987853715077,0.1157095789613,0.0523767464167947,0,0.0504338339155655,0.0666766764784263,0.091071875966483,0.144830250873675,0.0525637984099713
"267","SRAE_2000478750",0,0.183690797394183,0,0,0,0.0443117820003239,0,0,0,0,0,0,0.0281622965841408,0
"268","SRAE_2000482200",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","SRAE_2000485700",0,0.202021373881243,0.0302599042700664,0,0,0,0,0,0.0302535563452299,0,0,0,0.0294972127230065,0.109948992473158
"270","SRAE_2000486200",0,0,0,0.0512061096822524,0,0,0,0,0,0,0.0335400937862344,0,0.0603632626293562,0
"271","SRAE_2000491100",0,0.850855930340934,0.0279909198410758,0,0,0.0419937778858089,0,0,0.0562067696894559,0,0,0,0,0
"272","SRAE_2000494100",0.452552842491232,0.187492412848899,0,0,0,0,0,0,0,0,0,0,0,0
"273","SRAE_2000498400",0.16266490095168,0,0,0,0.171147613070422,0,0,0,0,0,0.00516715152729594,0.00761573037365767,0,0.322507606007267
"274","SRAE_2000504350",0.0244840974042403,0.247966986313615,0.0337120951301994,0,0.155484840107414,0,0.0328935579598723,0.060152678297323,0.0671754291873619,0.120892984872647,0,0.101418726680718,0.0627200632830429,0.0635557413715113
"275","SRAE_2000505300",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","SRAE_2000506600",0,0,0,0,0.066523862679171,0.0913970849080909,0.0864629815115055,0.104329629597032,0.0297102215875726,0,0,0.137463261838671,0.0577942264915111,0.156952686903527
"277","SRAE_2000507650",0.494995895746253,0,0,0.0511966655456599,0.0677648453286491,0,0,0,0,0,0.068001219275137,0,0.0294281853154345,0
"278","SRAE_2000511700",0,0,0,0,0,0,0.057058611128644,0,0,0,0,0,0.0474416718552683,0
"279","SRAE_2000512000",0,0,0.0295978124769496,0.100382699700549,0.0332155881790855,0,0,0.0521216959985214,0,0.100705147120982,0,0,0,0.052276969232623
"280","SRAE_2000522400",0,0,0,0,0.0670393346708727,0,0.0571727113640471,0.107178785047727,0,0,0,0.0426423414734338,0.0854300922557881,0.166302155853544
"281","SRAE_2000522450",0,0,0,0.0504970540310563,0,0,0,0,0,0,0.0998237741300086,0,0,0
"282","SRAE_2000522550",0.41389094765862,0,0.0323955847633124,0,0.0361152713359892,0,0,0,0.0325153051850631,0,0,0,0,0
"283","SRAE_2000523200",0,0,0.0295819642217491,0,0.0328423026139411,0,0,0.0526669989328981,0,0,0,0,0.0288902099675653,0
"284","SRAE_2000525000",0,0,0.0292367129085504,0.151207928312745,0.0327921585508552,0,0,0,0.0290060105650619,0.0501663382615214,0,0,0,0.10990760285964
"285","SRAE_2000525200",0,0,0,0.0538138091932175,0.0170156716512234,0,0.0280848756062437,0.0258883124088241,0.0148403113843473,0,0.0501628964603198,0.0236797496289372,0.013222511138443,0
"286","SRAE_2000525900",0,0,0,0.0538138091932175,0.0170156716512234,0,0.0280848756062437,0.0258883124088241,0.0148403113843473,0,0.0501628964603198,0.0236797496289372,0.013222511138443,0
"287","SRAE_2000526100",0.347779645129574,0,0.0302491259340868,0.204882910797388,0,0,0.0294626613638534,0.106681317968202,0.0303370724641267,0.102788351668818,0.067973296994935,0,0.0295071130255224,0
"288","SRAE_2000526400",0,0.36447293901933,0,0.0584215679846389,0,0.0488936334148417,0,0,0,0,0.0373965074356039,0.0489688620619202,0,0
"289","SRAE_2000527900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","SRAE_2000528000",0,0,0,0,0,0.0453632925860507,0.0291319347587706,0,0,0,0,0,0,0
"291","SRAE_2000529100",0.670015396376127,0.200966003352729,0,0,0,0,0,0,0,0,0,0,0,0
"292","SRAE_X000026400",0,0.607481724130316,0.0145517994752855,0,0,0,0.0568110230954034,0.0514389959892607,0,0.0493593095556751,0.0325872282682897,0.0442655847173622,0.0568126779156586,0.0774971939067998
"293","SRAE_X000026500",0,0.863531733843532,0,0,0,0,0,0,0,0,0,0,0,0
"294","SRAE_X000026800",0,0,0.0148733755291458,0,0,0,0,0,0,0.050450086817631,0,0.0452437972112468,0,0.0792097822257992
"295","SRAE_X000028833",0,0,0,0,0,0,0,0.0520002966642253,0,0,0,0,0,0
"296","SRAE_X000028866",0,0.245882177900742,0,0,0,0,0.0316397263398152,0,0,0,0,0.0995706974883745,0,0.0631752676414641
"297","SRAE_X000031600",0,0.409174615276702,0,0,0,0.088147234617277,0.0568299471626447,0,0.0292051577615994,0,0.0651349797321404,0.0884241821618635,0.0568172960402758,0.0516898029543288
"298","SRAE_X000031700",0.111803389945539,0,0.0617504690116802,0,0.03438867553584,0,0.0305711200624813,0.0564230728591153,0.0939609412492914,0.0528692978363523,0.034689862199638,0,0,0.113485671941614
"299","SRAE_X000032850",0,0.261239654081139,0,0,0,0.0468195006609044,0,0.11682794610115,0,0,0,0.0934861124587237,0,0.0607381328173463
"300","SRAE_X000033500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","SRAE_X000033700",0,0,0,0,0,0,0,0,0,0,0,0,0.086529309331534,0
"302","SRAE_X000033800",0,0.223967442707856,0.0290011337806563,0.0488555853895042,0.0322470702858546,0,0.0851080486107565,0.0513933823743729,0.0291177503616011,0.0490726775154709,0,0.174455466355678,0.0566248510335799,0.103445450202015
"303","SRAE_X000038200",0,0,0,0,0,0,0,0,0,0,0,0.0452035587801687,0,0.0531571588122612
"304","SRAE_X000038700",0,0.433293323896074,0,0.0594704106998092,0.109314725439267,0.0418320683269473,0.0644111242894098,0,0,0.099829019242219,0.0332011810141971,0.0416187758830487,0,0.10883291813277
"305","SRAE_X000039900",0.457394954896378,0.195097883513785,0,0,0,0.0465158101186792,0,0,0,0.0515813958396475,0,0,0,0
"306","SRAE_X000051600",0,0,0.0895690564355042,0.0503655676964335,0.0998149378199813,0,0,0,0,0.202330085714952,0.0333464495671169,0.0451435317034837,0.0291472750941781,0
"307","SRAE_X000051800",0,0.368344880646326,0.0375792108468676,0.0994561034153557,0,0,0,0,0.029422775090866,0.0498973166707446,0.099047186007196,0,0.0858502663680109,0.0518568666349721
"308","SRAE_X000058600",0,0,0,0,0,0,0,0,0,0,0,0.0461052827756163,0,0
"309","SRAE_X000065400",0,0,0,0.0257438519946677,0.0339329119336549,0,0.0558875418027871,0.0530720684280431,0.028650432760902,0,0,0,0,0
"310","SRAE_X000065500",0,0,0,0.0259988681692112,0.0685381808343451,0.217435223356177,0.282206227372636,0.0535977953421208,0,0,0.0336442201726973,0.0435954544100161,0.141248844413686,0.0550991048610867
"311","SRAE_X000067600",0,0,0,0,0,0.0912137927001903,0.0288961092426812,0,0,0,0,0.0457320459305246,0.0579099491986426,0.0524830248847326
"312","SRAE_X000072050",0.13492706250399,0,0.0608648204074525,0.0514916201480889,0.034045424110287,0.0464461677012599,0,0.107414057613033,0.0305264859321415,0.103340407060924,0,0.139745589271105,0.0296920466898844,0
"313","SRAE_X000074900",0,0,0,0,0,0,0,0,0,0,0.0334986531889574,0.0919954686216984,0,0
"314","SRAE_X000075500",0,0.178292251295482,0,0,0,0,0.171588926338552,0,0.0294900562903995,0,0,0.227892538648387,0.0860470844092231,0.103805623602339
"315","SRAE_X000077900",0.381094037472668,0.217642186144528,0,0,0.0308423058957328,0.079322525278567,0,0,0,0.0943668010101334,0,0,0.0269181840140446,0
"316","SRAE_X000094550",0,0.366262551263217,0,0,0.0330169533504106,0.0453122639403361,0.0572751882272074,0,0.0295111863163442,0,0.0993888727330988,0.0454327595010486,0,0.103984393642937
"317","SRAE_X000095200",0,0,0.0446697755689873,0,0.0650365447356843,0,0,0,0,0.441828167369585,0,0.1307307676415,0,0
"318","SRAE_X000095400",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","SRAE_X000100300",0.113388633244535,0,0.0600979530078972,0,0,0.0463593132203494,0.0292215981129749,0.105779183703182,0,0,0,0.046483181071255,0.0586016065501477,0
"320","SRAE_X000101400",0,0,0.0882228449193968,0,0.0336581733661909,0.0457098213800185,0,0.0510255305013673,0.0292570752677445,0.0543300812716654,0,0.0902952111848989,0.0263460857934691,0.112664832624432
"321","SRAE_X000104800",0,0.269009352854466,0.139545960600687,0,0.0624400203801312,0,0.0814172477888201,0,0.0279716004705559,0.0479696349639447,0.0948282829476441,0,0.0276078494184569,0
"322","SRAE_X000108550",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","SRAE_X000117200",0,0.247674136538328,0.0303478019592556,0,0.036964265922103,0.0497885498686278,0.0569017633633555,0.0548910354298842,0,0,0,0.0528646285051134,0.0570673650763354,0
"324","SRAE_X000130600",0,0,0.0288868011221569,0.154792192096995,0.33381610236639,0.0445058271719536,0,0,0,0.108206381637913,0.231537052950813,0.044764333424565,0,0
"325","SRAE_X000132300",0,0,0.210137267121501,0.050632110195389,0.0666548636840124,0.0889811687273746,0,0,0.181622340466303,0.101792249847969,0.0669285760616752,0.0444275974622118,0.0293677571211762,0
"326","SRAE_X000133350",0,0,0,0,0,0,0,0,0.0300280734841567,0,0,0.0455370413285075,0,0
"327","SRAE_X000134700",0.0368134601814479,0,0.209643146881058,0.101567330538465,0.100819760452528,0.0461275568375043,0.116561473743179,0,0.030032607140521,0.0509475409069843,0.0674364338317845,0.0462500145163838,0.058419147581564,0.0529033145520724
"328","SRAE_X000138100",0,0,0.0593929956967193,0.0507871474906698,0.0664081827670523,0.173943263070451,0,0.0541852612936827,0.0300516456762476,0,0.0666942405644882,0.128326149541693,0.0294086601206654,0.0549949176441417
"329","SRAE_X000140600",0.0564654655610341,0,0.0624783387560296,0.105231939680306,0.0347332554445289,0.0467207821138051,0.0305944731312981,0,0.062771177588017,0.0528757894175286,0.0348397014675139,0,0,0.111619814825947
"330","SRAE_X000141000",0,0,0,0,0,0,0,0,0,0,0,0,0.0576861208668193,0
"331","SRAE_X000141100",0,0,0.0298333587677664,0,0,0.045061794337812,0,0,0,0.0505647424438538,0,0,0.0291192451751995,0
"332","SRAE_X000141200",0,0.178091604557059,0,0,0.065555007764661,0,0,0,0,0.049678960960154,0,0,0,0
"333","SRAE_X000141300",0,0.261483442660282,0.0242415595951014,0,0,0,0.0475106313306068,0,0,0,0,0,0,0
"334","SRAE_X000141400",0,0,0.0477733191780776,0,0.0338129451341186,0,0,0,0,0,0,0,0,0
"335","SRAE_X000142900",0,0,0.029603756444482,0.0502301379459135,0.0332470822252539,0,0.086339727934282,0,0,0.0503848056721969,0.13345449290908,0,0.0577272828826739,0.0522344521214957
"336","SRAE_X000143300",0,0,0.059289699741363,0,0,0.137405914042386,0.0288197151681765,0.208642196033747,0,0.100909583413078,0.0334101868958193,0.0918388170649254,0,0
"337","SRAE_X000146950",0,0,0.0295821576020346,0.0516743682241026,0.0342943436233605,0.043249186038659,0,0,0.0292245541884645,0,0.0343062852804471,0,0.0287045543934944,0
"338","SRAE_X000147100",0,0.668482267594595,0,0,0,0,0,0,0,0,0,0,0,0
"339","SRAE_X000153200",0,0,0.0592838677199222,0.0502815584933527,0.066551903811936,0.137198240773332,0.086476649190509,0.104345334798727,0.0297171852694964,0.0504396002684483,0.066780435829475,0.0917100755230982,0.0867112765318538,0
"340","SRAE_X000159000",0,0,0,0.0503127269095361,0,0.0915391892816566,0.144211264851976,0,0.0297348463470302,0,0.0334131239747613,0.137661067598199,0.0578417356287027,0
"341","SRAE_X000160200",0,0.37454168598767,0,0.180106079473709,0,0.0502443444567681,0,0,0,0,0,0,0.0312994975169899,0
"342","SRAE_X000161500",0,0.280872075337797,0.0612029987320987,0.0527049975067348,0.0693399634109343,0.044288509347188,0.0590701290423082,0,0.0298829925431009,0.104740251053516,0.0698515729820716,0,0.0296289583736337,0
"343","SRAE_X000163500",0.441116962712066,0,0,0.0574183985156572,0.148089270884462,0,0.0314241412946239,0,0.126828520784924,0.0570630264330205,0,0,0,0
"344","SRAE_X000168650",0,0,0,0,0.102831613615694,0.044522790329544,0.0578836468773253,0,0.0880162204762039,0,0.0339708907937213,0.0442845409446985,0.0274285321797937,0.113501965175958
"345","SRAE_X000169000",0.250668930783714,0.299596900304615,0.0594071523828932,0,0,0,0,0.0536416197171782,0,0,0,0,0,0
"346","SRAE_X000169200",0,0,0.0296613646491823,0,0,0,0.0288148794521998,0,0.0295094972558554,0,0,0,0,0
"347","SRAE_X000169300",0.064152141369468,0,0.047471573755951,0.0411505025024346,0,0,0,0,0,0,0,0,0,0
"348","SRAE_X000169400",0,0,0.0295434402853548,0,0.0663295388792017,0.08605359576139,0,0,0.0295858458356242,0,0.100473450454326,0,0.0292297316170081,0.0554222352112511
"349","SRAE_X000173250",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","SRAE_X000177100",0,0,0.0592876370764155,0.0501887952197937,0.199137559209905,0.0453657034787289,0.0866263412688826,0.104562177231216,0.0297310058179004,0.100720126928914,0.0332960162308607,0,0.0867531423549389,0.104933589405934
"351","SRAE_X000180000",0,0.340513619278369,0,0,0,0.0469087087113604,0,0,0,0,0,0.0458551251585273,0,0
"352","SRAE_X000180100",0,0,0.0291885582372686,0,0.0327600289582321,0,0.0286030415148452,0,0,0,0,0,0,0.0539733754727683
"353","SRAE_X000180200",0,0,0.0891613489623488,0.0503130666306449,0,0.045460412073411,0.0579065609281709,0,0.178852190655811,0.0504858459642913,0.0667495454388922,0.0911907833444577,0.0869804793838267,0
"354","SRAE_X000180400",0,0,0.0592735281916415,0,0.0332387832409805,0,0,0,0.02971921045633,0.100808465920511,0,0.0457146813118944,0.0578130238430113,0.104747400937781
"355","SRAE_X000180500",0,0.297713374477486,0.0275289712321495,0.046994812196535,0.0616930089890876,0.040276553662985,0.0269952826520636,0,0.0558606796494026,0,0,0,0,0
"356","SRAE_X000180600",0.0357525422229948,0,0.0716139176824402,0,0.0339918736825476,0.0465527627491135,0,0,0.0608357165835063,0,0.0341061253818795,0.046684040317422,0.0591728694611711,0
"357","SRAE_X000183600",0,0,0,0.0500735767741439,0,0,0.057581341598879,0.052122325568374,0.0592991701509477,0,0,0,0,0
"358","SRAE_X000199800",0,0,0,0.050263040779449,0,0.130523448816833,0.0874658294661566,0.0538348106801381,0,0.0503592536331082,0,0,0.116374809883481,0
"359","SRAE_X000199900",0,0.179437802639406,0,0,0,0,0.0283766001314908,0,0,0,0,0,0.0284497809968064,0.0515089736985965
"360","SRAE_X000200000",0,0,0.0889156737078253,0.0502944599157832,0.0332916885395354,0.0458152934879791,0,0.0521431247876592,0.0594203825013868,0,0.0334088566402117,0.0918647421846084,0.057792703512966,0
"361","SRAE_X000201300",0,0,0.0879889834298471,0,0,0,0,0,0.0299269195530616,0,0,0,0,0
"362","SRAE_X000204300",0,0,0.0888714368001863,0,0.033243057248593,0,0.0576455644065516,0,0.0297060211771315,0,0.033353802396313,0.0457548621047084,0.0288918496196988,0.0523256457362655
"363","SRAE_X000208700",0,0.289264146670746,0.0278847112881327,0,0,0.0813600924091049,0.108559520533441,0.101657958514491,0.056198512518666,0,0.0313691628553674,0,0.11027351798183,0.0516952794048062
"364","SRAE_X000212400",0,0,0.0595815392209206,0.0503652378940021,0.0998622858902299,0.0906349140175723,0,0,0.0745736722554452,0,0.0333939205511268,0,0,0
