"","geneID","flL1L2-ERR1466827","flL1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","pL1L2-ERR1466836"
"1408","SPAL_0001051550",0,0,0,0,0,0,0,0,0,0
"1409","SPAL_0001055750",0.0484571101777096,0.0582055797049863,0.0404574634934604,0,0.0975842717016745,0,0.0637632302894967,0.249896727860308,0.0404309156259794,0.261489386487359
"1410","SPAL_0001056050",0,0,0,0,0,0,0,0,0,0
"1411","SPAL_0001058350",0,0.0287595805803703,0,0,0.0322030918399138,0,0,0,0,0.0648502996206261
"1412","SPAL_0001059350",0.049138032458385,0.0833638167269092,0.0405617824704821,0.158495694783307,0.0333151865678408,0.110078162307193,0.065249552441212,0.050666637019834,0.205159663000911,0
"1413","SPAL_0001060025",0,4.25969715859638e-08,0,0.208382686096097,0,0.411896638450215,0,0,2.17645546385384e-06,0
"1414","SPAL_0001061633",0,0.0551234856228903,0,0,0,0.0276287998579967,0,0,0,0
"1415","SPAL_0001061666",0,0.0806499325260393,0.0394328159651423,0,0,0,0,0,0,0
"1416","SPAL_0001062250",0.0486418901221355,0.162445443227576,0.119967948547087,0.0800336104169403,0.134679444267852,0.16749027368086,0,0.0771549283250281,0.0819830000162339,0.0668365547966963
"1417","SPAL_0001062400",0,0,0,0,0,0,0.0629396286656623,0,0.0419059839813463,0
"1418","SPAL_0001062600",0,0,0,0,0,0,0,0,0,0
"1419","SPAL_0001063100",0,0.0280078157814459,0,0.0265677221353154,0,0.0276296237655405,0,0,0.0411651569941919,0
"1420","SPAL_0001063700",0,0.0590241164252661,0.0408049311992629,0,0.0323015438228815,0,0.0632401091731847,0.397641120138955,0.0404237414679898,0
"1421","SPAL_0001065900",0,0,0,0,0.0397491392014285,0,0,0.022573258191593,0.476315995505437,0
"1422","SPAL_0001066000",0,0.0539651662459323,0,0.0808599094467261,0,0,0,0.105350599143261,0,0.0665246222065549
"1423","SPAL_0001066300",0,0.026934710437275,0,0,0,0,0,0,0.100924509620704,0
"1424","SPAL_0001066500",0,0,0,0,0,0,0.0652717671490213,0.0257016069666829,0,0
"1425","SPAL_0001066600",0,0,0,0,0,0,0,0.0260162662123177,0,0
"1426","SPAL_0001066700",0,0,0,0,0,0,0.0276777792233556,0.0663850375623402,0,0
"1427","SPAL_0001072200",0,0.107776475909044,0.0794358233465367,0,0.0674987140409646,0.0281503596062976,0.19440075869842,0.243004354879029,0.0818811784690107,0
"1428","SPAL_0001072300",0,0,0,0,0,0,0,0.052032648620256,0,0
"1429","SPAL_0001072700",0,0.0305265070314665,0,0,0,0,0,0.160657275119382,0,0
"1430","SPAL_0001072800",0,0.0686632858957672,0,0,0,0,0,0,0.0407188421617848,0
"1431","SPAL_0001072900",0,0.0270002825746176,0,0,0,0,0.0649874292531704,0.0256698919207204,0.0408914940330227,0
"1432","SPAL_0001073200",0,0,0,0,0,0,0,0.0260163718434947,0,0
"1433","SPAL_0001073300",0,0.0538692399537683,6.13056473966647e-05,0,0,0.0844414007419037,0.194326058464355,0.0776167062044114,0,0
"1434","SPAL_0001073600",0,0.188116689924124,0.0395552770820715,0.081334988516094,0.0676375636264879,0.0283198200470258,0,0.0779670401981392,0.163678302128846,0.0661669283766271
"1435","SPAL_0001073700",0,0,0,0,0.0338590347393819,0.0282837592824785,0,0.0259828784584686,0.0929789876228964,0
"1436","SPAL_0001074350",0,0,0,0.0278312946572747,0,0,0.0647031940308724,0.0506145654370742,0,0
"1437","SPAL_0001077100",0,0.0268432367661481,0,0,0,0,0,0,0,0
"1438","SPAL_0001077200",0,0.0269165689972712,0.0793087643781289,0.107999338949288,0,0.0282157385651717,0.129427175097822,0,0.0409320993121197,0
"1439","SPAL_0001077300",0,0.0807144015798978,0.158456152712598,0.270864255091683,0,0.113192424954603,0,0.0259786553341113,0.081895212881734,0
"1440","SPAL_0001077400",0,0.0539130361755635,0.0794766178624883,0.350133699975395,0,0.0281549305508483,0.0648320631418197,0,0,0
"1441","SPAL_0001077500",0,0,0.0396178228834235,0,0,0,0,0,0.122309036273125,0
"1442","SPAL_0001077600",0,0,0,0,0,0,0,0,0.0408998414144187,0
"1443","SPAL_0001077700",0,0,0,0,0.033732804516506,0,0.0656153087274164,0.146985491416369,0,0
"1444","SPAL_0001077800",0,0,0,0,0,0,0,0,0,0
"1445","SPAL_0001077900",0,0,0,0,0,0,0,0,0,0
"1446","SPAL_0001079600",0,0.0271698074726242,0.240762936674105,0.239301134311337,0.0336650096604049,0.055621401646189,0,0,0.0820636809874678,0.0670724921418956
"1447","SPAL_0001079700",0,0.0270177209187832,0.119704201025894,0,0,0.0278822379217216,0,0,0.163671507075287,0
"1448","SPAL_0001080133",0,0,0.0409673743937227,0,0,0,0,0.0503378730975571,0,0.131707212849641
"1449","SPAL_0001080166",0,0.0292249448003056,0,0.055659153016108,0.0648440344612166,0.0281684398956452,0,0.199385398069552,0.040351513598339,0
"1450","SPAL_0001081233",0,0.0292447523856433,0,0,0.0648879833464929,0,0,0.0498800525141589,0,0
"1451","SPAL_0001081266",0,0,0,0.0268293385843186,0,0,0.131165947549214,0.101910149756296,0,0.0671626397427829
"1452","SPAL_0001081700",0.049134024871294,0.219326310618369,0.16141391396375,0.0264552590222209,0,0.0276459974828354,0,0.050999217126564,0.0821780871503223,0
"1453","SPAL_0001081900",0,0,0.0806335549522981,0.160483278831939,0,0.0839332580138934,0,0,0.0412525552719275,0
"1454","SPAL_0001082400",0,0.0272827771798162,0,0.0267978947408662,0,0.0560761686062062,0,0,0.123799019747019,0
"1455","SPAL_0001082500",0,0.136908222641208,0,0.133932363575595,0.0678385638104989,0.112078125515454,0,0.206674628258415,0.165394614628487,0
"1456","SPAL_0001082600",0.195754235247354,0.136048943253418,0.0401703616303223,0.0530478343106743,0.0672593128210806,0.0277405793391908,0,0,0,0
"1457","SPAL_0001082700",0,0,0,0,0,0,0,0,0,0
"1458","SPAL_0001082900",0.0476361166067263,0,0.0396918002573604,0,0,0,0,0,0,0
"1459","SPAL_0001083250",0,0.0269861528946845,0.0398547458862606,0,0.0335755930343733,0,0.0649545905365804,0.0256559796745843,0,0
"1460","SPAL_0001083500",0.0484455454032255,0,0,0,0,0,0,0,0.121263799149544,0
"1461","SPAL_0001084400",1.05976739106616e-09,0,0.536639332888433,0,0,0,0,0,0,0
"1462","SPAL_0001085050",0.0469967119154821,0.0582239727702356,0,0.0290047296941635,0,0,0,0.138712425915975,0,0.0658141984433259
"1463","SPAL_0001086900",0,0,0.0395732357961553,0,0,0,0,0,0.41437783237996,0
"1464","SPAL_0001087000",0,0,0,0,0,0,0,0,0,0
"1465","SPAL_0001087200",0,0,0,0.0543217014612044,0,0,0,0,0,0
"1466","SPAL_0001087300",0,0,0,0,0,0,0,0,0,0
"1467","SPAL_0001087600",0,0,0,0,0,0,0,0,0,0
"1468","SPAL_0001088375",0,0.0538408328512595,0.0396486342110709,0.0270511631512092,0.0338103097775559,0.0282654629145245,0.064711070952435,0.0519148157148432,0,0
"1469","SPAL_0001088400",0,0.0268755312050265,0,0,0,0.0282837961337713,0.0645868738014964,0,0,0
"1470","SPAL_0001088500",0,0.0537326726628216,0,0.216999477244024,0.0338222362710868,0,0.193649786784435,0.0519930273606164,0.204575582938795,0
"1471","SPAL_0001088600",0.0966872046832683,0.0864342381729766,0,0,0,0.0830986371536478,0,0.156903635253182,0.0807030017054695,0
"1472","SPAL_0001089025",0,0.0539637251177397,0,0,0,0,0.0649372032554228,0.591131144377468,0,0
"1473","SPAL_0001089300",0,0.109344856177624,0.120546923818398,0.0789135709638508,0.0667824269268583,0,0.130327042956031,0,0.040883386248595,0
"1474","SPAL_0001089350",0,0,0,0,0,0,0.0644802741622645,0,0,0
"1475","SPAL_0001089400",0,0.0270102491924443,0.0399045357407707,0,0,0,0,0.0511789175050456,0,0
"1476","SPAL_0001089500",0.0481445048031127,0.0807577000583913,0,0,0.101285674317901,0.0845748194114821,0,0.18131658140649,0,0.132679603035704
"1477","SPAL_0001089700",0,0,0,0,0,0,0,0,0.0408998227748561,0
"1478","SPAL_0001091500",0,0.0537174788978725,0,0,0,0,0,0.0260013075742395,0,0
"1479","SPAL_0001091600",0,0,0,0,0,0,0,0,0,0
"1480","SPAL_0001091900",0.0481890808022342,0.0538169750144278,0.0396792802709996,0,0.0336727570942509,0,0,0.0258042992313058,0.0408681368829209,0
"1481","SPAL_0001092200",0,0,0,0,0.0337618342254149,0,0,0,0.0409823522362898,0
"1482","SPAL_0001092400",0.145773269594666,0.0811494687659818,0.0798097204059727,0.288728776865009,0,0,0,0,0.0406887292926464,0.066527343451001
"1483","SPAL_0001092500",0,0,0,0,0,0,0,0,0,0
"1484","SPAL_0001092600",0,0.0388220035132763,0,0,0.0719178992481248,0.0895015857002606,0,0.0779282453753485,0.170519614017826,0
"1485","SPAL_0001093000",0,0.0452716686197622,0,0.0268980432744608,0.0917024218377168,0,0,0.0677776016213096,0.0563855495859359,0.133241463458206
"1486","SPAL_0001093100",0.0480833337269056,0,0,0,0,0.0282323978158021,0,0.0400108647788296,0.148064784341314,0.0662775568051211
"1487","SPAL_0001093200",0,0.107796747308844,0.0794730907299654,0.107550554961252,0,0,0,0.0775396272695299,0.0409305009647202,0.066453081809725
"1488","SPAL_0001093600",0,0.0269009832449868,0,0.0270915223242506,0.0676465026714134,0.0849078055707305,0,0,0,0.132499082999787
"1489","SPAL_0001093700",0.0485907510325907,0.0562533348903121,0.0401858258201901,0.0265437141158581,0,0,0.0642351795687676,0.0249580975179626,0.0810794635720646,0
"1490","SPAL_0001093800",0,0,1.68108130116432e-07,0,1.4094835624578e-06,0,0,1.13869868194517e-08,0,0
"1491","SPAL_0001094000",0,0.280523331339801,0.107904452770994,0,0,0.36856666310276,0,0,0,0
"1492","SPAL_0001094100",0,0,0,0.0396015939314995,0.034129102005962,0,0,0,0,0
"1493","SPAL_0001094300",0.0809353468352665,0.260108997306551,0.0400160235039656,0.0451048465832513,0.15807894050316,0.0257883788341087,0,0.00998128802263067,0.24142130789862,0.0469106175693655
"1494","SPAL_0001094400",0,0.135261113532661,0,0.0806493182474715,0.0337900008890679,0,0,0,0.246316757903848,0
"1495","SPAL_0001094500",0,0,0.039550719506252,0,0,0,0.266735617198524,0.0875659399636255,0,0
"1496","SPAL_0001094600",0,0.0269776300396701,0,0,0,0,0,0,0.0813927240901025,0
"1497","SPAL_0001094700",0,0,0,0,0.0339000052981344,0.0283057870698223,0,0,0,0
"1498","SPAL_0001094800",0,0,0,0,0.0336741504746482,0,0,0,0.0821781641132687,0
"1499","SPAL_0001094900",0,0.0270877098159212,0.039715147916237,0,0,0,0,0,0.0403045308944665,0
"1500","SPAL_0001095000",0.0973731752282388,0.0270725632954084,0.0399610202577619,0,0.00521175766696996,0,0,0.052076252677255,0.0815797864297297,0
"1501","SPAL_0001095100",0,0,0,0,0,0,0,0,0,0
"1502","SPAL_0001095400",0.0490069264230176,0.155795707386345,0.0402461807476727,0.158836190264239,0.033608486148171,0.0553934601785311,0.19608156170619,0.127949474987111,0.12311049202126,0
"1503","SPAL_0001095600",0,0,0.119773112622563,0.0532418580237723,0,0,0.0650516104145791,0,0.109119029991236,0
"1504","SPAL_0001095800",0,0,0,0,0,0,0,0,0,0
"1505","SPAL_0001097200",0.0481465456467313,0.0807360652998333,0.0396611473186015,0.107751016851266,0.0337342954800779,0,0,0.0258743139729186,0.122716510779571,0.0663321099928346
"1506","SPAL_0001097850",0,0.0857470085715104,0.0400529233862759,0.0808787041250549,0,0,0,0.0247883711022468,0.160459335506073,0
"1507","SPAL_0001100100",0,0,0,0,0,0,0,0,0,0
"1508","SPAL_0001100300",0.0976774930790138,0.108706847813652,0.080204037283954,0,0.167520534229604,0.0276245446998869,0.0651346550075929,0.203844806416776,0.163616913879219,0
"1509","SPAL_0001100500",0,0,0.0199801920972377,0.015505491268676,0,0.0158449010730556,0,0,0,0
"1510","SPAL_0001103500",0,0.0301147885291712,0.0362912660813992,0.0281816118728206,0,0.123140783310413,0.0528905476198468,0.0836969555386122,0,0
"1511","SPAL_0001103900",0,0.340124362478295,0,0,0.100229694134344,0.143975157487573,0,0.0764656951305537,0,0
"1512","SPAL_0001104100",0.0479439798834999,0,0.0451448139664387,0.0542256071554871,0.0338120073733904,0,0.193624623316459,0.0779607301396917,0,0
"1513","SPAL_0001104300",0,0,0,0,0,0,0,0,0,0
"1514","SPAL_0001104400",0,0.0268432303287634,0,0,0,0,0,0,0,0
"1515","SPAL_0001104425",0,0,0,0,0,0,0,0,0,0
"1516","SPAL_0001106000",0,0,0.0395827321062677,0,0,0,0,0,0.122191652177512,0.0661871570190213
"1517","SPAL_0001106150",0.0483808200315452,0.0538577678088624,0.0397760181370672,0.0265280397180725,0,0,0,0,0.122302822876625,0.0664773065111788
"1518","SPAL_0001108100",0,0.165067768750524,0.120473903280127,0,0,0,0,0.0250811114801592,0.0406234372882764,0.0662402554775128
"1519","SPAL_0001108150",0,0.0272242294662671,0,0.0267817265086906,0,0,0,0,0,0
"1520","SPAL_0001108600",0,0.0288063724663931,0.201834015734587,0.19019608284132,0.0650091602049095,0,0.127710592412835,0.0249826282832578,0,0
"1521","SPAL_0001109800",0,0.0295045470383802,0.0400533748069936,0,0,0.0276312845483934,0.0703343060997291,0.350634568997241,0,0.0668639967256348
"1522","SPAL_0001110400",0,0,0,0,0,0,0,0,0.0408998800888033,0
"1523","SPAL_0001110500",0,0.02687766421338,0,0,0.0336944987918703,0,0,0,0,0.0662454337042566
"1524","SPAL_0001110600",0,0.0268432167692539,0,0,0,0,0,0,0,0
"1525","SPAL_0001111100",0,0.0805781878245497,0,0,0.0338080929042779,0,0,0,0.0409016450404796,0
"1526","SPAL_0001111500",0.0480901245107997,0.0807186427097502,0.356680204277765,0.189160753763093,0.0337838684215765,0.0282370626585461,0,0,0.247920997007592,0
"1527","SPAL_0001111600",0.0963416477805103,0,0,0,0,0,0,0.0442575761697654,0,0.0669249349752138
"1528","SPAL_0001111700",0,0,0,0,0,0,0,0,0,0
"1529","SPAL_0001111800",0,0.0268431897819155,0,0,0,0,0,0,0,0
"1530","SPAL_0001111900",0,0.0567963856227681,0,0,0.0664110492036846,0.0276100175667114,0,0,0,0
"1531","SPAL_0001112000",0.0652145478414096,0.195375218838895,0.119379373627459,0.026900940068481,0,0.0281249040450275,0,0.0258645984137238,0.081952334670357,0
"1532","SPAL_0001112200",0,0.0269276091546009,0,0.0269642870830277,0,0,0.129502737384478,0.0258970978656928,0,0.0663667198782323
"1533","SPAL_0001112300",0.0974717399719265,0.162529344750563,0.0800195040777257,0,0.134156696940059,0.0277009754682856,0,0.07662114292572,0.0408866942286046,0.334270107741735
"1534","SPAL_0001112450",0,0.0807761804299538,0,0,0.0335643492863804,0,0.0647929278139375,0,0,0
"1535","SPAL_0001112600",0,0.0268933222416432,0,0,0,0,0,0.0259678747553431,0,0
"1536","SPAL_0001113000",0,0.0268431563773319,0,0,0,0,0,0,0,0
"1537","SPAL_0001113100",0,0.0618917120590844,0,0.036895023916778,0,0,0.0647003912673795,0,0,0
"1538","SPAL_0001113300",0.205893794193917,0.118489502324855,0,0.0356368648422539,0,0,0.202990369446651,0.112548172581936,0.0485367051782547,0.091138253046489
"1539","SPAL_0001113600",0,0,0.28356267319538,0.027119211234022,0,0.0276996692021844,0,0,0,0
"1540","SPAL_0001113700",0,0,0,0,0,0,0,0,0,0
"1541","SPAL_0001113800",0.0480750863119833,0,0.0395946952807497,0,0,0,0.193796936783046,0.128974444654794,0,0
"1542","SPAL_0001113900",0,0.0426005372942122,0,0,0,0,0,0.0259103521187766,0,0
"1543","SPAL_0001113975",0,0,0,0,0,0,0,0,0,0
"1544","SPAL_0001114000",0,0,0,0,0,0,0,0.0260163418930643,0,0
"1545","SPAL_0001114100",0.048422497549803,0.02695670282491,0.11282227247143,0.0644302293476834,0.0335339344036274,0,0,0,0,0.133089465918389
"1546","SPAL_0001116000",0,0.283492461004586,0.0398788548209691,0.100904604544407,0.0581566567911696,0.109556983776651,0.0449803912651945,0.0678199450616016,0,0.0166047717575567
"1547","SPAL_0001116100",0,0,0,0,0,0,0,0,0,0
"1548","SPAL_0001117700",0,0,0,0,0,0,0,0,0,0
"1549","SPAL_0001117800",0,0,0.0399218002177084,0.0269000351434297,0,0,0,0.0258825133811167,0.0821294307002597,0
"1550","SPAL_0001118000",0,0.0768573013737912,0.0396443749862009,0.0134612186716199,0,0,0.129374140865216,0,0.122658588303302,0
"1551","SPAL_0001118800",0,0,0,0.0270925001928587,0,0,0,0,0.0410032798552151,0
"1552","SPAL_0001120900",0,0.108206810592776,0.0391878084484815,0,0,0,0,0,0,0
"1553","SPAL_0001121000",0,0,0,0,0.0337917284583631,0,0.0647776706873286,0.0518526763671433,0,0
"1554","SPAL_0001121100",0,0,0,0,0,0,0,0.0260163418930643,0,0
"1555","SPAL_0001121200",0.0485663218466022,0,0,0,0.0673810477446356,0,0,0.0257545474428754,0,0
"1556","SPAL_0001121300",0,0.0269975121636586,0,0.0270057434936625,0,0,0,0,0,0
"1557","SPAL_0001121400",0,0.0541599944181922,0.12002001503509,0,0.0336617626793379,0.027896374962727,0,0,0,0
"1558","SPAL_0001121600",0.0494588323327509,0,0.0408247383481397,0.0531563853241434,0,0.0277030675566394,0,0.102053067272514,0,0
"1559","SPAL_0001121700",0,0,0,0,0.0338298017118758,0,0,0,0,0
"1560","SPAL_0001121800",0,0.0807578450057033,0,0.0811625081991508,0.101434811464114,0.0565362964652135,0.12941515234598,0.233633099295194,0,0.13262667406694
"1561","SPAL_0001121900",0,0.107113779191418,0.039556674503949,0,0,0,0,0,0,0.0661162449803304
"1562","SPAL_0001122000",0,0,0,0,0,0,0.0644803205594377,0,0,0
"1563","SPAL_0001122100",0,0,0,0,0,0,0,0,0,0
"1564","SPAL_0001122200",0,0.0539545896326077,0,0,0.101385722011039,0.0281917930684285,0.424305320353483,0.357105623813971,0,0
"1565","SPAL_0001122300",0,0.0269340396002814,0,0,0.033745377794922,0,0.0647726670170586,0.129382524080114,0,0
"1566","SPAL_0001122400",0,0,0,0.027160843279859,0,0,0,0,0,0
"1567","SPAL_0001122600",0,0,0.0396218797454647,0.0270536940305011,0.0338023087199005,0,0.0646698808745385,0.0613569430944454,0.122810380785753,0
"1568","SPAL_0001122900",0,0.0274532543502665,0.0807397993281579,0.0264277688001838,0,0,0,0.0254774168441521,0.164317083928932,0
"1569","SPAL_0001125700",0,0.0268453582193347,0.0790366113104549,0,0,0,0,0,0.0408689500002372,0
"1570","SPAL_0001125800",0,0,0,0,0,0,0,0.0535810357033411,0,0
"1571","SPAL_0001126000",0,0,0,0,0,0,0,0,0,0
"1572","SPAL_0001126100",0,0,0.0399006249781583,0,0,0,0,0,0,0.0653892170153764
"1573","SPAL_0001126200",0.0479414296133323,0.0268614789585472,0.158133037212858,0.27115529181494,0.0676266718543023,0,0,0.103954703065862,0.24543765937689,0
"1574","SPAL_0001126300",0,0,0,0,0,0,0,0,0,0
"1575","SPAL_0001126800",0.0482834331653854,0.296558417516673,0,0.0537713847018846,0,0.0562166262312477,0.0648492270653169,0.077543746802886,0.122830377087317,0.066486122086089
"1576","SPAL_0001129300",0,0.0539764443382093,0,0,0.0627248984921197,0,0,0,0,0
"1577","SPAL_0001129400",0.0978870016074099,0.05442532502128,0,0.0534407803100974,0.0337810393541375,0.0279568434403597,0,0.0773275974563749,0.123475892712962,0
"1578","SPAL_0001133200",0,0.18990629555362,0.158126305977622,0,0.135261690418689,0.0283262221563789,0.129075042574266,0.103965302947704,0.122721520472225,0
"1579","SPAL_0001133400",0,0,0,0,0,0,0.064480153690149,0,0,0
"1580","SPAL_0001133800",0,0.107456952681434,0.0395382390454417,0.0271140704440481,0,0.02832129912554,0.129093810594552,0.0259882615692143,0.163635495435929,0.066139038267157
"1581","SPAL_0001133900",0.0964024285436387,0.0269343271493296,0,0,0.0674878085277002,0.0281506641583,0,0,0,0
"1582","SPAL_0001134700",0,0.107784912942478,0.119125057456772,0,0.0337856872679802,0.0564087129432286,0,0.0518338348245064,0.0409621313888952,0
"1583","SPAL_0001135000",0,0.134962174153408,0,0,0.0337095706491881,0.0280430324513093,0,0,0.122877339721002,0.133194623026111
"1584","SPAL_0001135366",0,0,0,0,0.0333631013744481,0,0.065400139316198,0.0512623991680618,0,0.0670506172568499
"1585","SPAL_0001135700",0,0.0280422754165022,0.0405470272391749,0,0.033158386835362,0.0275242272101035,0,0.0252775838621916,0.0409995529280365,0.0666025850590267
"1586","SPAL_0001135900",0,0.0536863849085231,0,0,0,0,0,0,0,0
"1587","SPAL_0001137350",0,0.0580678089438549,0.121315505232469,0,0.0325102617393152,0.0278429326860669,0,0.0748961755738713,0,0
"1588","SPAL_0001139600",0.0489619837372967,0,0.0403774735232736,0,0.199147007010766,0.0548066600568043,0,0,0,0.0667027662391842
"1589","SPAL_0001140400",0,0,0,0,0,0,0,0.0197323861299567,0,0
"1590","SPAL_0001140500",0,0.0538883933556856,0.0397131734836964,0.0539006513616487,0,0.0281701617683968,0.139912323981929,0.315447774652197,0,0.0664179100082871
"1591","SPAL_0001140900",0,0,0,0,0,0,0.119474521814864,0.0257945937125646,0.0409555972912954,0
"1592","SPAL_0001142166",0,0.10798707970233,0,0.0270062264641766,0.101490839224186,0,0,0,0,0
"1593","SPAL_0001142300",0.0480481574247084,0.0537689649356117,0,0,0,0.0282205627070562,0,0,0,0
"1594","SPAL_0001142325",0,0.162273296266267,0,0,0,0,0.259436041593865,0.225400064656474,0,0
"1595","SPAL_0001142700",0,0,0,0.0543216667865775,0,0,0,0,0,0
"1596","SPAL_0001142775",0,0.0805295086202332,0,0,0,0,0,0,0,0
"1597","SPAL_0001142800",0,0.0805295964332656,0,0,0,0,0,0,0,0
"1598","SPAL_0001142900",0,0.0539301866209002,0.0397281574715901,0.0540777343523109,0,0.0565143532814947,0,0.0519191888624815,0,0
"1599","SPAL_0001143200",0,0.0274520658627216,0,0.0608535174728564,0,0.0554366895413042,0.131188263016907,0.0357940561655147,0.164686877421522,0.121633209086572
"1600","SPAL_0001143400",0,0.0577700493296066,0.080211573938362,0.467599761549551,0,0.0278408081423043,0,0.0246332492091892,0.0371380631834706,0
"1601","SPAL_0001143600",0,0,0.0160639800677106,0,0.0292086609890526,0,0,0,0,0
"1602","SPAL_0001143800",0,0,0,0,0,0,0,0,0,0
"1603","SPAL_0001144200",0,0.0449851080022062,0.019903414924464,0.0268993588385577,0,0,0,0.0808035545150846,0.0390334245240832,0
"1604","SPAL_0001145300",0,0.107762038929736,0.158866081476314,0.0807291799972031,0,0,0,0.0775809291444629,0.122784165651593,0.0664213154652193
"1605","SPAL_0001145400",0,0.312352170736732,0.0404533999374574,0.134041371253656,0,0.0551037483851309,0.0646181092404019,0.0251527465485814,0.0815086297620072,0.0660242880969185
"1606","SPAL_0001145700",0,0,0,0,0,0,0.0816718228397755,0.0993933658656626,0,0
"1607","SPAL_0001145800",0,0.029499270265058,0,0.0330245117215358,0,0,0,0,0,0
"1608","SPAL_0001146500",0,0,0,0,0,0.0283646012101355,0,0,0,0
"1609","SPAL_0001146600",0,0.189860764743425,0,0,0.168818706529289,0.308162327603308,0.0652794140517151,0.0516076314516949,0,0
"1610","SPAL_0001146700",0,0,0,0,0,0,0,0,0,0
"1611","SPAL_0001147400",0,0.0271033545648872,0,0,0,0,0,0,0.0406619179172807,0
"1612","SPAL_0001147500",0,0,0,0,0,0,0,0.0510254775387762,0,0
"1613","SPAL_0001147600",0,0.0806143399105223,0.0620907517725721,0,0.0675502273223063,0,0.193750180629283,0.28534139623124,0,0
"1614","SPAL_0001161300",0,0.0268599337762958,0,0,0,0,0,0,0.490494638569869,0
"1615","SPAL_0001161400",0,0,0,0,0,0,0,0,0.531699877247757,0
"1616","SPAL_0001161900",0,0.08098625631501,0.0796195890449353,0.0538384326019902,0.16887684020462,0.0281435117128536,0,0.0258806571470753,0.122990433343304,0.0665747219112498
"1617","SPAL_0001162200",0.0479637027851764,0,0,0.0270800314303273,0,0,0,0,0.0408967390229703,0.13229673577222
"1618","SPAL_0001162300",0,0.026878407754991,0.0440019791696239,0.0270715381016744,0,0,0.0718698602844461,0.0259614968340778,0.204556968408977,0
"1619","SPAL_0001162600",0,0,0,0,0,0,0,0,0,0
"1620","SPAL_0001163000",0,0,0,0,0,0,0,0,0,0
"1621","SPAL_0001163200",0,0.0372046368006132,0,0,0.0983646166974348,0.0945367379432976,0,0.0781718107322588,0.059263810781295,0
"1622","SPAL_0001163900",0,0.134620100732271,0.158671573155455,0.0539921085307969,0.0337784037881195,0,0.129468415531286,0.0518379104406033,0,0
"1623","SPAL_0001164000",0,0,0.0674629987664188,0,0.00812190029328334,0.0217416285955702,0.0776754273244543,0.0803177743899178,0.00139198902436754,0
"1624","SPAL_0001164400",0.0482142033318851,0.0807297398835861,0,0,0,0,0,0.0257710305550357,0,0
"1625","SPAL_0001164900",0,0,0,0,0,0.029067659209043,0.0662352308030667,0.102797122197435,0,0
"1626","SPAL_0001166300",0,0.0542730827712821,0.0400581666346899,0.116028591860006,0,0.0562214732347797,0,0.0776355334288381,0,0
"1627","SPAL_0001166500",0,0.0550995131305741,0.0401047130409104,0,0,0.0272080554668477,0.0645289446750241,0,0,0.0660746084267796
"1628","SPAL_0001166600",0,0,0,0,0,0,0,0.0257154097961267,0.124138242617807,0
"1629","SPAL_0001166700",0,0.0548067972920107,0.0805114352896962,0.0322777851087068,0,0,0.0653122957446615,0.101612948779611,0.0409707027859655,0
"1630","SPAL_0001168300",0,0,0.0394916900789668,0,0,0,0,0,0,0
"1631","SPAL_0001169800",0,0,0,0,0,0,0,0.0260163427022192,0,0
"1632","SPAL_0001169900",0,0,0,0,0,0,0,0,0,0
"1633","SPAL_0001171600",0,0.0816190742066238,0.0803990776299558,0.0267445437364954,0,0.028001103881201,0,0.0257975643328071,0.123497695336902,0
"1634","SPAL_0001173500",0,0.0274032184154156,0,0.0267725218923839,0.101771224217922,0.507887316283304,0,0.0258283805595902,0.0827085637420749,0
"1635","SPAL_0001174200",0,0.0597846706357058,0.356314783432079,0.301863062723337,0,0.0565437293597518,0,0,0.0818369246254498,0.0662223063049272
"1636","SPAL_0001174300",0,0,0.0257888903212676,0,0,0,0,0.0256307636469558,0,0.066538275003056
"1637","SPAL_0001174900",0,0.0270296426991877,0,0,0,0.0280885347147389,0,0,0.0820352227348898,0
"1638","SPAL_0001175000",0,0.0269853479437868,0,0.0270251057819273,0,0.05649130508488,0.408060898340628,0.317178138337005,0,0
"1639","SPAL_0001175100",0,0.241828081492289,0.0790916372639872,0.0542457208556779,0.10146929503808,0.0283302237122422,0.258239299904027,0.0519918757609546,0,0
"1640","SPAL_0001175200",0,0,0,0,0,0,7.72432667698575e-07,0,0,0
"1641","SPAL_0001175300",0,0,0,0,0,0,0,0,0,0
"1642","SPAL_0001175500",0,0,6.47744026641229e-06,0.13286835532022,0,0,0,0.00953480041962272,0.00239659906082848,0
"1643","SPAL_0001175600",0,0.144741153500766,0,0.000355232671457719,0,0,0,0,0,0.0383203261379347
"1644","SPAL_0001175800",0,0.0313414758158699,0,0,0.0337765779599608,0,0.064556610892357,0,0.0408871082275105,0
"1645","SPAL_0001176300",0,0.162958783999889,0,0,0.084353170073497,0.0359962502116211,0,0.0258471733452588,0.105228110019432,0.206449164035819
"1646","SPAL_0001178100",0,0,0,0,0,0,0,0,0,0
"1647","SPAL_0001178200",0,0.0807275731608722,0,0.0540111294746733,0,0,0.194077511919575,0,0,0
"1648","SPAL_0001178700",0,0.054246116216022,0.120209211067105,0.0799057245238764,0.0673432467444843,0,0.130535302596531,0.102772267501031,0,0
