"","geneID","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"1782","SVE_0768100",0.0659863395641073,0.19374925678061,0,0,0,0,0.238582813323463,0.190572589860336,0,0,0,0
"1783","SVE_0768200",0,0,0,0,0,0,0.0646414367628508,0.063772247451843,0.0789229231085741,0.077664793564352,0,0
"1784","SVE_0768300",0.0669562300026116,0,0.0630555899763455,0,0,0,0.064169941860293,0,0.0785522389617793,0,0,0
"1785","SVE_0768400",0.205232356403163,0.193726256061039,0.0613966703272042,0.0600250177379332,0.49685011486381,0.195680293471301,0.0628406182445605,0.16732551625968,0.0706444637439283,0.055532666360903,0.0747692469052995,0.0741093471184251
"1786","SVE_0768500",0,0,0,0,0,0,0.0649205874516054,0,0.15806606908967,0,0,0
"1787","SVE_0768600",0.0639432372210435,0,0,0,0,0,0,0,0.155350612779094,0,0.0744627843531156,0
"1788","SVE_0769000",0,0,0,0,0,0,0.126153318408108,0,0.07836207717364,0.153445318107777,0.0751963042756831,0
"1789","SVE_0769100",0,0.0641942719325138,0,0,0,0,0,0.0637208343184105,0,0,0,0
"1790","SVE_0769300",0.323244839915986,0.316407117138984,0,0,0.0893357465844164,0.0875816296581662,0.0631243816863702,0.248758181346617,0.157017213568263,0.0768295218635228,0.0752774639032685,0
"1791","SVE_0769400",0.0652750283292114,0,0.18783541344706,0.367492070464592,0,0,0,0.0865505189922644,0.198104759473134,0.0772947691574439,0,0.0726826446130215
"1792","SVE_0769500",0,0,0,0,0,0,0.12855452335028,0,0.0392760459322195,0,0,0
"1793","SVE_0769600",0.132359042259805,0.259536897110033,0,0.0625230008301677,0.094652421668117,0,0.254857247751357,0.565424841355628,0.307887178128735,0.450652160738051,0.264092740781559,0.211298351750718
"1794","SVE_0769700",0,0,0.0608733917412138,0.0595747825234705,0.632777233190748,0.531655265929366,0.0637659084676026,0.251208989212938,0.0792181740734784,0.2326825364842,0,0.224985535788824
"1795","SVE_0769800",0,0,0.060558171840175,0,0.354603572857643,0.173149924428257,0.25459745039535,0.250384907084477,0.236333200430365,0.231012139502304,0.0751751047461408,0.232207185959888
"1796","SVE_0769900",0,0,0,0,0,0,0,0,0.152990140499497,0.075189861946493,0.0737931374964127,0.0730541931623347
"1797","SVE_0770000",0,0,0,0.0598813112194841,0,0.0861081849112754,0,0.3538023274719,0.189891865375353,0,0.0742997563854857,0.226944259178097
"1798","SVE_0770100",0,0,0,0,0.187173923037491,0.271430469900456,0.127274256104815,0.12441924875394,0,0,0,0.134270673797901
"1799","SVE_0770200",0,0.0634941760787702,0,0,0,0.0880911933809043,0.189417349606656,0.18625459681603,0,0.0768737480638527,0,0.0743778833336347
"1800","SVE_0770300",0.0661943865995732,0,0,0,0,0,0,0.0627401764921283,0,0.0772939859805954,0,0
"1801","SVE_0770400",0,0,0,0,0,0.0959570260778888,0.0812235896567469,0.0726616322853607,0,0.0930228168883655,0.105474616587024,0
"1802","SVE_0770600",0,0,0,0,0,0,0.318165208999147,0.125459386483332,0,0.154606067841654,0,0.0744939579586334
"1803","SVE_0770700",0.0644443436031323,0,0,0,0,0,0.420334011624558,0.500323948752505,0.314401782529751,0.284002331491775,0.224410690963602,0.2202586492393
"1804","SVE_0770800",0,0,0,0,0,0,0,0.0621598935929791,0,0.152825971227004,0,0.147734466285964
"1805","SVE_0770900",0.216222533201261,0,0,0,0,0,0.139831394388156,0,0.169683039127355,0.180978171007559,0.169428701373753,0
"1806","SVE_0771100",0.0667239738140719,0,0,0.0694019178370242,0.0982733626151579,0.189064181944131,0.191178338693649,0,0.072597294835151,0,0.261874972526367,0.0631357470577846
"1807","SVE_0771400",0.253746244227036,0.188657336724715,0.193717284024273,0.126213932184761,0.277656732972369,0.0890449082281407,0.126172651930705,0.245977229143173,0,0,0,0
"1808","SVE_0772200",0.129055983682741,0.063195494312909,0,0,0.268120665572606,0,0.0629335888333643,0,0.0782570010661362,0,0,0.0741529275339274
"1809","SVE_0772400",0.390206640471029,0.254770551090315,0.0620758589262958,0,0.26511680725956,0.258942311751141,0.0646546579288239,0.126991830523319,0.157704101580672,0.154291785739743,0,0.145611145744027
"1810","SVE_0772600",0.129058282445785,0.0632436760184795,0,0,0,0,0.0635277106903735,0.0624723337019232,0.157323314894539,0.0768932950840535,0.0750934836896555,0.0736819678106525
"1811","SVE_0772700",0,0.0647048988803202,0,0,0,0,0.129752247203044,0.127651669518435,0,0,0,0
"1812","SVE_0773100",0.329361828331861,0.64494612531241,0.185123113715213,0.362507810640885,0,0.0901618598911439,0.126942488228285,0.187251454791343,0.235756219818812,0.0769344113231658,0.151000129636467,0
"1813","SVE_0774000",0.129734072211517,0.381086078381624,0,0.0591691723815592,0.270209142476307,0.0881232268726103,0.0630500022607045,0.123957812851124,0,0.23041645007187,0.225253841507,0.0742075251451501
"1814","SVE_0774200",0,0,0,0,0,0,0,0.0647106202161589,0,0.0760999802698798,0,0
"1815","SVE_0774300",0.259979307643078,0.445996283306664,0,0,0.177611350218578,0.173517880009215,0.0643646499735169,0.063224451908398,0.0791570455134027,0,0,0
"1816","SVE_0774400",0.0658911765247928,0,0,0,0,0,0.12896157455085,0.0635030819036394,0.0800813394698597,0,0,0
"1817","SVE_0775300",0,0,0,0,0.280897734318221,0.180510904572822,0,0,0,0.0729836548262079,0.0676621177139295,0
"1818","SVE_0775500",0.129498878591219,0.316548661307219,0,0,0.181414492351281,0.176894369014366,0.809879610453552,0.613012033065349,0.0772576304390184,0,0.148392331698119,0.147405404333263
"1819","SVE_0777100",0.33171899259777,0.130444512820342,0,0,0,0,0,0,0,0.0754053089424215,0.0714930206142394,0.0704660176428678
"1820","SVE_0777200",0.192971885216184,0.0638994613314508,0,0,0.0937665576833254,0,0,0.0622969184703311,0.0763154023424702,0,0,0
"1821","SVE_0777300",0.0667533644398225,0,0,0,0,0,0,0.253545594689456,0.0781337753916323,0.152127723523302,0,0
"1822","SVE_0777900",0.0661238966772364,0,0.123422121056568,0.0604089330411684,0,0,0,0.189181570675005,0,0.0777740331419378,0.076226904835162,0
"1823","SVE_0778100",0.129886963616486,0.127206930366974,0.0607062115163673,0,0.178849235744997,0.262265488742794,0.127587299658359,0.0627575447768941,0.237327754793111,0.154726073095507,0.151278523281482,0
"1824","SVE_0779100",0.0648648361958498,0.0639277813378172,0,0,0.276162673475376,0.0900484263211297,0.24866475237109,0,0.0756737553651227,0,0.0717104435881868,0
"1825","SVE_0779800",0,0,0,0,0,0,0.0653868734993242,0.0643073617783601,0,0,0,0
"1826","SVE_0779900",0,0,0,0,0,0,0,0,0,0,0,0
"1827","SVE_0781200",0.130685554554091,0.191976956892131,0.609651110889831,0.537216933520689,0.0905857795661084,0.177593832948708,0.254948561159541,0.313775230587769,0,0.0776530493602772,0.152055427037024,0
"1828","SVE_0783200",0,0,0.498439964401672,0.243810177736731,0,0.261503638641878,0.130060147495046,0.191660667431759,0,0,0.075035825301791,0
"1829","SVE_0783300",0.0652192677891434,0.0639136698257964,0.121964979451004,0,0.0911226034058423,0,0,0,0,0,0,0
"1830","SVE_0783400",0.128943982554519,0.379155744773351,0,0,0.179849461346763,0.0880149509342369,0.0623972321062998,0,0,0.0758523837633745,0.0743041909158198,0
"1831","SVE_0784200",0,0.063384963339671,0,0.0600588273724625,0.528919050789157,0.516666164941629,0,0.0630141564798428,0,0,0.148415825631773,0.0728844250691769
"1832","SVE_0784700",0.149672318622013,0.128209126886698,0.068368719187155,0,0,0,0,0,0,0.0777454273502955,0,0
"1833","SVE_0785000",0,0,0,0,0,0,0,0,0,0,0,0
"1834","SVE_0785100",0,0,0,0,0,0,0,0,0,0,0,0
"1835","SVE_0785300",0.129433323629779,0.192589528239371,0,0,0.562376221999188,0.0909682195652482,0.127575966528753,0.0622426231841531,0.0765936319525697,0,0.0692104130957566,0
"1836","SVE_0786300",0.258183472952529,0.0632140558053803,0,0,0,0,0.253612703322879,0.686106459596123,0.23587472620206,0.0768891752377081,0.300705071741089,0.443586288990675
"1837","SVE_0787700",0.131036562483543,0.0645089564990694,0.3157851374393,0.123104743692481,0.187655929562332,0.183339489025855,0.18838506185031,0.124024160387332,0.153037614607341,0.0749815975268617,0.143875508522625,0.142396015517181
"1838","SVE_0787900",0,0.0651726653449416,0,0,0,0,0.0640740130748248,0.0631398836171225,0.0796191342440259,0,0,0
"1839","SVE_0788000",0.0647664580714631,0.0634726418332963,0,0,0.0883537935425599,0.258932800476447,0.128284527481551,0.0630358786142232,0,0.308195835273365,0.0744852478202621,0
"1840","SVE_0788400",0,0,0,0,0.264309007538315,0.0793185080089303,0,0,0,0,1.85387527676303e-07,0.0208389216708734
"1841","SVE_0789100",0,0.0772495916012404,0.0643361284138173,0.131135774385036,0,0,0.277553252837426,0.144355201025913,0,0,0,0
"1842","SVE_0789400",0.0649731068285346,0.0636234592137788,0,0,0,0,0.160581015278539,0.190433107418757,0.236176321729877,0.231079296517777,0.147788217474515,0
"1843","SVE_0789800",0,0.128298432179129,0.126257510421829,0.0615511643248209,0.186173859954609,0.365334959297628,0.0626089008232193,0.0618259313759344,0,0,0.071264680882845,0.140921056340504
"1844","SVE_0790900",0.153587073900818,0.127662349208322,0.42796650578374,0.39310977782139,0,0.0871979260987786,0.295584611011872,0.29428914079112,0,0.15536915215025,0.151331103634207,0.0742973110920615
"1845","SVE_0792000",0,0.0641509362967881,0.061026381643381,0,0,0,0.126772826332373,0.375034413277937,0.0788142788371964,0,0.226525647150156,0.0747890048155518
"1846","SVE_0793300",0.0640555579346006,0.0636328288349525,0,0.0634101228586044,0,0,0,0,0,0,0,0
"1847","SVE_0793400",0.322631009473389,0.379517480701248,0,0,0.528921762000672,0.0861214896254528,0,0.0627294509904242,0,0.0768445886589722,0,0.073116500510797
"1848","SVE_0793700",0.0652456451236798,0.063929953022091,0.0611396622099461,0,0.626513768898537,0.874062704465449,0.064260658654931,0.0631974105654705,0.238602513983458,0.233230359279073,0,0
"1849","SVE_0794600",0.132857198245013,0.0652366159457337,0.062529558483165,0.183398122593092,0,0,0,0.0630214594916195,0,0.0776001185772565,0,0
"1850","SVE_0794700",0,0.254807816453816,0.564472153242201,0.490812666071984,0.0880509958096705,0.0859829077996662,0.260027528617289,0.255160674738968,0.314532711232062,0.230877028964257,0.0733868786087363,0.0721309857937952
"1851","SVE_0794800",0.324604374702353,0.190598458048728,0,0,0.175656801116819,0.857661465912155,0,0.381668158063991,0,0.0767615224902491,0,0.143924482717292
"1852","SVE_0794900",0.260855959466466,0.255272356661621,0.0628294833954961,0.184378641714854,0.264641930078398,0.0861421833578911,0.26049384087013,0.383427349982838,0,0.231302133043611,0,0.0722672670587727
"1853","SVE_0795100",0,0.125808066751768,0,0.181912798509948,0.549698907054741,0.268380400574765,0,0,0.0745704416271958,0,0,0
"1854","SVE_0795200",0.0636276938850565,0.0624802499681356,0.184505050033924,0,0.090948723108725,0.178290985154407,0,0,0,0,0,0
"1855","SVE_0795500",0.196849494900194,0.128605823097864,0.0613539807677105,0.240022801305396,0.275033772828784,0.179322098341774,0.253434399842519,0,0,0,0,0
"1856","SVE_0796900",0.392630980400557,0.128397637136911,0.123716515773016,0.12066419442502,0.316282513716124,0.090506369502059,0.440100049564683,0.430158467757738,0,0.150980562753657,0.147314191817718,0.365278700056208
"1857","SVE_0797000",0.261222971899771,0.193853471282543,0,0.320515047389523,0.284979050112759,0.091777780068162,0.321906417665044,0.188813706247564,0.0769282038481884,0.148278408697193,0.0686975014549132,0.136048479553845
"1858","SVE_0797200",0,0,0.132535482892104,0.258411032265722,0,0,0.0648454354545219,0.0632037476418801,0.38713208667996,0,0,0.0684644834062299
"1859","SVE_0797300",0.0654445361379067,0,0,0,0,0,0.252208833361424,0.186263126229665,0.0778795943224807,0.0764506546293895,0.0750209178215561,0.371793245512236
"1860","SVE_0797500",0.131011637761049,0.256264563892788,0,0,0,0.269258515755505,0.0627499738846707,0.061498830610038,0.154199499995963,0.151520217561398,0.0743574083685264,0.0735607821785756
"1861","SVE_0797600",0.0663333061619947,0,0,0,0,0,0.126879971056867,0,0,0.0757946812799407,0.0729627178828912,0.0726145485776574
"1862","SVE_0797700",0,0,0,0,0,0,0,0,0.0783359219225994,0,0,0
"1863","SVE_0797900",0,0,0,0,0,0,0.0644193969681046,0.0633074666628401,0,0,0,0.0734514791467642
"1864","SVE_0798200",0.261479228968038,0.177113809208966,0.36581868999162,0.477405737857948,0.343320994002668,0.405736084030393,0.313656808913901,0.250803548187161,0.0791298013854006,0,0,0.225136658315089
"1865","SVE_0798400",0.13330208625481,0.0653241429619623,0.124266858274809,0.121608753647064,0,0,0,0,0,0,0,0
"1866","SVE_0798500",0.212826164901519,0.0857683984636105,0.107056718272506,0.221317537346728,0.402669889288036,0.489765794642198,0,0.246150889436118,0.200203599773514,0.117287936388697,0,0.170366344620326
"1867","SVE_0798600",0,0.165380982116691,0,0,0,0,0,0,0.0646025948794343,0.0763291477819456,0.258206814976302,0.103043884108141
"1868","SVE_0798800",0,0,0,0,0,0,0,0,0,0,0,0
"1869","SVE_0798900",0,0,0,0,0,0,0.0653350966172165,0.128716028274193,0,0,0,0
"1870","SVE_0799200",0,0,0,0,0,0,0.129443588699712,0.127102127829386,0,0.156847375060206,0,0
"1871","SVE_0799300",0.195538880204217,0,0,0,0,0,0,0,0,0,0,0
"1872","SVE_0799400",0.0657543009305974,0.0644824756547066,0,0,0,0,0,0.0624957513003094,0.078831521694883,0,0,0
"1873","SVE_0799500",0,0.130794664870587,0,0,0,0,0.0648976821922479,0.0631339571411076,0,0,0,0
"1874","SVE_0799600",0.12919027914658,0,0,0,0,0,0.18945842886616,0.124369708177753,0.235376627742,0.23032722222427,0.0752249584971936,0.22205883515823
"1875","SVE_0799700",0,0,0,0,0.177403060221915,0.260869025928639,0.31354454606137,0.0617833659636853,0.0780133310513001,0.0762812752927014,0.07478206854421,0.147182405069911
"1876","SVE_0799800",0.0644649514102495,0.0635223281817163,0,0,0.0919008134545708,0.0898242334807786,0,0.0608981662555716,0,0,0.070994057171961,0.141380647725726
"1877","SVE_0800200",0.196664667295205,0,0.183201067744917,0,0.273464533565318,0,0.0636381028382328,0.0625307842052304,0.0789523189896184,0,0.0757539199257418,0
"1878","SVE_0800300",0,0.12614133966251,0.131460200711779,0,0.186527741839235,0,0.0630681753632329,0.0613549460937133,0,0,0,0
"1879","SVE_0800400",0.130858770266038,0.0640351557809844,0,0.180848472430839,0.0924542267875775,0.0900085589241956,0.0627426235120128,0.0613708042070724,0,0.0754232592641264,0,0.146410066485311
"1880","SVE_0800500",0,0,0,0,0.183715255398809,0,0,0,0,0,0,0.0679631557185614
"1881","SVE_0800600",0.0648612937011213,0,0,0.17894811108858,0,0.712916022205294,0,0,0.076136515568226,0,0.073546048376022,0.0727087936517196
"1882","SVE_0800700",0.0651113766209722,0.573760334598378,0.0623433817525447,0.0609868634700131,0.0883414210586813,0,0.259313491415989,0.509192453635913,0.315389822799166,0.154300791345692,0.665361852546094,0.217926744958092
"1883","SVE_0800800",0,0,0,0,0.525508124350396,0.409937236232676,0,0,0,0,0,0
"1884","SVE_0800900",0,0,0,0,0,0,0,0,0,0,0,0.0945038998990324
"1885","SVE_0801000",0,0,0,0,0,0,0,0.061763190964374,0,0,0,0.0740545084330609
"1886","SVE_0801100",0,0,0.0623697390289271,0.122046498451345,0,0,0,0.064505381166137,0,0.0794433003642108,0,0
"1887","SVE_0801200",0,0,0.12535182151042,0.183935004923243,0.0886729518594302,0,0.0651382441617797,0,0,0,0.0741552305575841,0
"1888","SVE_0801500",0.264400006694161,0.266939466751528,0,0,0.532817413960091,0.857457139988437,0.129663297434911,0.19503576868688,0.0784168822649977,0.081464827312434,0.146363474171516,0.143859309681522
"1889","SVE_0803400",0,0,0,0,0,0,0,0,0,0,0,0
"1890","SVE_0804200",0,0,0.188502957262851,0.184846133251942,0.370104325804974,0.270755525640218,0.187939893131839,0,0,0,0,4.22824267965945e-08
"1891","SVE_0804300",0,0.128135095670933,0.0616930585383444,0.120482618236724,0.0924126687434434,0.360096661457483,0,0.0614152339307672,0,0,0,0
"1892","SVE_0804400",0.0955365459876984,0.252103426140727,0.184117826119575,0.0601039340560078,0.27609946043492,0.179342465208669,0.22330423935593,0.0220733217771921,0.0782216370255111,0,0.0751380165305829,0
"1893","SVE_0804500",0.261825657033321,0.192794866952565,0.123155817578768,0.0601920034859801,0.383397729236543,0.0896973879453745,0.131497717107952,0.0620592446882144,0.0778732372084627,0,0.0750359536153325,0
"1894","SVE_0804800",0.0643512396004732,0.126053024018286,0,0,0.26661410615276,0.174113196313653,0.125898112164296,0.124056204469597,0.156397157704688,0,0.075008385639228,0.073749944203678
"1895","SVE_0804900",0,0,0,0,0,0,0.129183376230677,0,0,0,0,0.0722277871193636
"1896","SVE_0805000",0.0650315564182342,0,0,0.118588364507723,0,0,0.127390560245835,0.18818645412339,0.0790738476010229,0.0772519534521407,0.227056056808384,0.0744072366021953
"1897","SVE_0805100",0.128695226004236,0.31510403033933,0,0,0.267222486243243,0.174625463033848,0.0628329220390443,0,0.0780590989017779,0.0764260194101829,0,0.07389789188745
"1898","SVE_0806500",0.0652063711072209,0.127634170829281,0,0,0.184279114498849,0.089701945452566,0.125058013738997,0.0611617450291504,0,0.0751663305048951,0.0737789209855208,0
"1899","SVE_0806900",0,0.193936857064604,0,0,0,0.0907017174818458,0.0629562166227484,0.122921706197712,0,0,0.146525080791056,0
"1900","SVE_0808300",0.28719032570396,0.127431261027275,0,0.237529701700113,0.0995465861425584,0,0,0.124723536917201,0,0.0772016035896848,0.0756565251701757,0
"1901","SVE_0808400",0,0,0,0,0,0,0,0,0,0,0,0
"1902","SVE_0808500",0.0670057815854429,0,0,0.122523154955495,0,0,0.129458091795057,0,0,0,0,0
"1903","SVE_0809400",0.457632973616057,0.384212212457435,0.0609467307806706,0.119302525594079,0.454256176351944,0.266650197698425,0.0635420194773822,0.0624570567131884,0.0788998984329412,0.154812889135199,0,0.0748092261133391
"1904","SVE_0810600",0.26087783534201,0.575231030134456,0.244007356003801,0.477479065339907,0,0,0.448996699465167,0.378543065042846,0.0794717674232545,0.155401559132635,0.075983529322238,0.14930506901762
"1905","SVE_0810700",0.128351223850028,0.127319378600903,0,0,0.0929460177123329,0.0902076991088819,0,0.0617222569681748,0,0,0.0686317941538399,0
"1906","SVE_0810800",0.197077985151054,0,0,0,0,0,0.127348039950268,0.125266240935946,0,0,0.075807975681815,0
"1907","SVE_0811100",0,0,0,0,0,0,0,0,0,0,0,0
"1908","SVE_0811300",0.129595703272224,0.0634256507963689,0,0,0.272929309027675,0.443066552892573,0.124814140740289,0,0.077329493210201,0,0,0
"1909","SVE_0811500",0,0,0,0,0.266247366614866,0.260304799280337,0.126632584140247,0.12455724142976,0.157030660716489,0,0.225167125526284,0
"1910","SVE_0811600",0,0,0,0,0,0,0.515506523074848,0.253077336659,0.156822987104129,0.30688809029137,0.0735504820540028,0.0722683416728731
"1911","SVE_0811700",0,0,0,0,0,0,0.165917234013507,0,0,0,0,0
"1912","SVE_0811800",0,0.0637158319141137,0,0,0,0,0,0,0,0,0,0
"1913","SVE_0811900",0,0,0,0,0,0,0,0,0,0,0,0
"1914","SVE_0812000",0,0,0,0,0,0,0.0642834098693234,0.0628352938639597,1.06392847334857e-05,0,0,0.148468514259298
"1915","SVE_0812100",0,0,0,0,0,0.0886750654615782,0.125908064183163,0.186130460978265,0,0.0764724190913028,0,0.371391806820988
"1916","SVE_0812200",0.066511689116312,0.13120749019922,0,0,0,0,0.19103607987992,0.0624427506103049,0.232631556190716,0.0761392525430799,0,0.14607446977947
"1917","SVE_0812300",0.115807853894267,0,0,0,0,0,0,9.14327179670556e-05,0,0,0,0
"1918","SVE_0812400",0,0.0244653566550676,0,0,0.0914052311397892,0.178747751127587,0.0620057645297538,0,0,0.0744919380440218,0.145363387802454,0
"1919","SVE_0812500",0,0,0,0,0,0,0,0,0,0,0,0
"1920","SVE_0812600",0.0818460649097454,0.260162084120531,0,0,0,0,0,0,0,0,0,0
"1921","SVE_0812700",0,0,0,0.0828151387130609,0,0,0.065622914481993,0,0,0,0,0
"1922","SVE_0812900",0.0656719017662645,0.193527094053927,0.123749635219478,0.0604261023887365,0.185431514407832,0.270319677533764,0.0632557618067848,0.124337513167559,0,0.0766618076117385,0,0
"1923","SVE_0813000",0,0,0,0,0,0,0,0.0640993019772886,0.0392664869832272,0.0766320965712313,0,0
"1924","SVE_0813100",0,0,0,0,0,0,0,0,0,0,0,0
"1925","SVE_0813300",0,0,0,0,0,0,0.319316301781118,0.0627628012905307,0.392252077225898,0.230184436646828,0.0741886641145458,0.150991999583845
"1926","SVE_0813600",0,0,0.123223387214391,0.0710348810393227,0,0,0.156037724638099,0.14799286619496,0.189564331367076,0,0,0.0758216914956927
"1927","SVE_0813800",0.0650504734174978,0.063750970504863,0,0,0.000847475845187781,0,0,0.178303500213251,0,0,0,0
"1928","SVE_0813900",0,0,0,0,0,0,0,0,0,0,0,0
"1929","SVE_0814000",0.131682341377102,0.0644961986967691,0,0,0,0,0,0.188372686908351,0,0,0,0
"1930","SVE_0814100",0.131491773647599,0.193849909733385,0,0,0,0,0,0.123547308080866,0,0.0757948150318281,0,0.0732744472520923
"1931","SVE_0814200",0.194345911534743,0.126951993966133,0,0,0.0890574887633642,0.261080934653307,0,0.0627087603918258,0,0,0,0
"1932","SVE_0814300",0,0,0,0,0,0,0,0,0.0783360879070397,0,0,0
"1933","SVE_0814400",0,0,0,0,0,0,0,0,0.079581559593296,0,0.0712926675577793,0
"1934","SVE_0814500",0,0,0,0,0,0,0.0654972022869259,0,0,0,0,0
"1935","SVE_0815300",0,0.124662150156295,0,0,0.0871730577896255,0,0,0,0,0.0758591767848256,0.0738873320190146,0.072551246385522
"1936","SVE_0816700",0.12483915592153,0,0,0,0.0896999021767328,0.0872719051676463,0,0,0,0,0,0
"1937","SVE_0818100",0.0324729590498575,0.0318151264422367,0.0609097357135585,0.0596391165902274,0.136931512256374,0.0887819903477521,0,0,0,0.0379040467676007,0.0372054631484799,0
"1938","SVE_0818200",0,0,0,0,0.0919036909021838,0,0.0624648992778838,0,0,0,0,0
"1939","SVE_0818300",0,0,0.0636019626575043,0,0.187322964933135,0.0912088791842803,0.1262352011394,0.0620209017659821,0.0761968798341819,0,0.0704413193199751,0
"1940","SVE_0818500",0,0,0,0,0,0,0,0,0,0,0,0
"1941","SVE_0818600",0.0678615693721431,0,0.150477407611139,0.126947130718219,0.306051463888055,0.896028877100576,0.202253829630752,0,0.214146840461282,0.0917357395780054,0.0844687643264823,0
"1942","SVE_0819500",0.324823438070233,0.191422204473437,0.611813144354337,0.238986978565203,0.0917383109386189,0.44574235352346,0,0.0614312824442825,0.0772278073085562,0,0.148386118900913,0.0736221297083614
"1943","SVE_0820200",0.0764819303934433,0.272382340684757,0.914555870801406,0.110660744839783,0.290517029702509,0.348035268722588,0.0900926554242186,0.179070127541552,0,0.260202987824791,0,0
"1944","SVE_0820300",0.0654503323126621,0.156197855869847,0.122018121618539,0.209954375559124,0.181316885838168,0.195387802754491,0.127763728750118,0.0732782297621819,0,0,0.0761388134304425,0
"1945","SVE_0820400",0,0.0644340966412452,0,0.0601711362937781,0.180949105819741,0,0,0.127213339136276,0,0,0,0
"1946","SVE_0820500",0,0,0,0,0,0.105056845181963,0,0,0,0,0,0
"1947","SVE_0820600",0.0651719431012313,0,0,0,0,0.183452824280626,0,0,0,0.0746132356824203,0,0.0683717907269407
"1948","SVE_0821300",0.1311829104167,0.321118449141884,0.305940796797836,0.539025533655316,0.817966293564171,0.356407941775206,0.191943079875284,0.0629929871689571,0.0795508485485054,0.077920868439458,0,0
"1949","SVE_0824000",0,0,0.0637156508374881,0.0622018503567949,0,0,0.0647576286298708,0,0.0791557036417803,0,0,0
"1950","SVE_0825000",0.064697560929083,0.126672053619676,0,0,0.17807932733069,0.174239490880506,0.253895852254445,0.249753142777926,0,0,0.225969192971269,0
"1951","SVE_0825400",0,0.0641697229384022,0.12358289359833,0.0603373821251822,0.185120097447599,0.0901679462777908,0.0628430619131316,0.123026829838848,0.307506935464558,0,0.0741900183118151,0.0733630045844739
"1952","SVE_0825500",0.13152038960066,0.129529334421712,0.126524222895941,0.184991999754011,0,0.183387170323458,0.125838520446209,0,0.0767637627924198,0.0754169986760395,0,0
"1953","SVE_0826100",0,0.128656428963187,0.305609302307315,0.119809611783988,0,0,0,0.0625682117070217,0,0,0.0757255918297981,0.0750207207482492
"1954","SVE_0826400",0.130488518221334,0,0,0,0.0940800604277567,0.73140214643898,0.0641147325091902,0.0623279064916297,0,0.074946301510146,0.0700895018478753,0.0692903313046741
"1955","SVE_0826500",0.320571487166221,0.447353581356964,0,0,0.469562741786479,0.271360779594277,0.192364395637611,0.0623331056921092,0,0,0,0.0672533056989005
"1956","SVE_0827000",0,0,0,0,0.0946374412805167,0,0,0,0,0,0,0.0660070075626821
"1957","SVE_0828500",0,0.0639025499907367,0,0.119390606343659,0,0.0891462011794867,0.0628566786561771,0.0619683648781738,0.156230579207209,0,0.0749808562538793,0.223549658863161
"1958","SVE_0829600",0,0.191576379641944,0,0,0.0937712775882963,0.180778723460555,0.0640988628147296,0.124125296105838,0,0,0.0677625060708028,0
"1959","SVE_0829700",0.349701643438454,0.190391628377609,0,0,0.351498367564288,0.545392649282039,0.387638232460186,0.253682256840695,0.156888850490344,0.0767618413441173,0.36722779502012,0.157048721213766
"1960","SVE_0829800",0.34132052155259,0.3814922259515,0,0,0.0953751144557693,0.46238680870001,0.166000385808238,0.265082811372311,0.153546171567196,0.35833737913702,0.0729609639718262,0.163198895787957
"1961","SVE_0829900",0.239432418363535,0.0914458693603464,0,0,0,0,0.243698932352286,0.277498574420436,0.23090795243098,0.161471622870598,0.0733179842334175,0.0810885638524158
"1962","SVE_0830000",0.129747886330317,0.254220199051563,0.120956936464711,0,0.631144117745853,0.441421682631034,0.18905148893117,0.0619367940647708,0,0,0.0750671589475949,0.0741355106780704
"1963","SVE_0830100",0,0,0,0,0,0,0.0654972420083017,0,0,0,0,0
"1964","SVE_0830200",0,0,0,0,0,0,0,0.0641987383497706,0,0,0,0
"1965","SVE_0830700",0.260195780550744,0.210827877123351,0,0,0,0,0.0649364577018162,0.191175246965826,0.15720254189996,0.182267895391638,0,0.072140422757499
"1966","SVE_0830800",0,0.0658165866160721,0,0,0,0,0,0,0,0,0.0701236709846822,0
"1967","SVE_0831000",0,0,0,0,0,0,0.0701729037248255,0.0638413431396994,0.0793835708609076,0,0,0
"1968","SVE_0831100",0.0657234781276246,0,0.265360896133782,0,0,0,0,0.126981525592681,0.0774409613097341,0.29866168984204,0,0
"1969","SVE_0831200",0,0.013288251821991,0,0,0,0,0.145974546232596,0,0,0,0.0175001698215716,0
"1970","SVE_0831300",0.194231041411462,0.385898064031609,0,0.064091311750705,0.283135875773983,0.0911236528438638,0.1929957178259,0.188110231772807,0.23044071768037,0,0.137215699808661,0.339613738873738
"1971","SVE_0831400",0.063845294417559,0,0,0,0,0,0,0,0,0,0,0.0727207505922904
"1972","SVE_0831500",0,0,0,0,0,0,0,3.42702794890054e-08,0.0352728339047003,0.0766057856333506,0,0.201460521276659
"1973","SVE_0831600",0,0,0,0,0,0,0,0.064880013796956,0,0,0,0.14096098945359
"1974","SVE_0831900",0.080048454575113,0.162595108727244,0,0,0,0,0.222168456978398,0.108276093025424,0,0,0,0.0151404979650688
"1975","SVE_0832200",0,0,0,0,0,0,0,0,0,0,0,0
"1976","SVE_0832300",0,0,0,0,0,0,0.0650745103671614,0.127057664412157,0,0.156045452310076,0,0
