"","geneID","L1-DRR029433","L1-DRR029434","iL3-DRR029435","iL3-DRR029436","L3_lung-DRR029437","L3_lung-DRR029438","Young_FLF-DRR029439","Young_FLF-DRR029440","FLF-DRR029441","FLF-DRR029442","iL3a_1d-DRR029443","iL3a_5d-DRR029444","Egg-DRR029445","Egg-DRR029282","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"250","SVE_0878700",0.236989873994276,0.0309777228889772,0,0,0.0269276138026841,0.114991656012143,0.0305399632390748,0.0690041149540194,0,0,0,0,0,0,0,0.0740884133137947,0,0,0,0.102794007270206,0.073432374569291,0,0.0910512121059138,0,0,0.0865122903431261
"251","SVE_0887600",0,0,0,0,0,0,0.0612375194081994,0.0555566209364875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","SVE_0887700",0,0,0,0,0.0815079333244445,0,0.0604758192793374,0.105654110767847,0,0,0,0.0302700719146461,0,0,0,0.0780195596243977,0.153423577190245,0,0,0,0,0,0,0,0,0
"253","SVE_0887900",0.0295648688638891,0,0.0315219508725532,0,0.0318841575039718,0,0.0354392355113986,0,0,0,0,0,0,0.119902910414258,0,0,0,0,0,0,0,0,0,0,0,0
"254","SVE_0892200",0.0269965506463645,0,0.0575723126906599,0,0,0.0626024750479674,0.0328570897398852,0,0.0253958362287458,0,0,0.163702418955509,0,0,0,0,0,0,0,0,0.245201911421895,0,0,0.099189629086923,0,0
"255","SVE_0892700",0,0,0,0,0,0,0,0,0.0935545292738714,0,0.0521565671083454,0.0301798463000094,0,0,0.0807592571391472,0,0,0,0,0,0,0.0760390496621397,0,0,0,0
"256","SVE_0892800",0,0,0,0,0.027725353253231,0,0.0311496730791126,0,0,0,0.0806163575881669,0,0.0347986012553874,0,0.0833665814116932,0,0,0,0,0,0,0.156899876325777,0,0,0,0
"257","SVE_0894000",0,0,0,0,0,0.119791746433516,0.0283910720636749,0,0.0760830912317863,0.047752975631327,0,3.09109363332061e-07,0,0,0.0857677444568454,0.00847344530506818,0,0.212478310657277,0,0.0837470751291179,0,0,0.11378898585455,0,0,0
"258","SVE_0894100",0.0288354371244046,0,0,0,0.0931334037928714,0,0.173499780940102,0.0587090280909267,0.0541792144331955,0.0581163044459381,0,0.0346860776400448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","SVE_0894400",0,0,0,0.0504275847443395,0,0,0,0,0.0505570934208434,0,0,0,0,0,0,0.040369411469172,0,0,0,0,0,0,0,0,0,0
"260","SVE_0894600",0,0.0356620270327141,0,0,0.0285288674876063,0,0.0956591080392107,0,0.0381882084897982,0,0.0275977442294463,0.0955604868538522,0,0,0,0,0,0,0,0,0.0827804749105733,0,0,0,0,0.0948228963864879
"261","SVE_0895500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14764865335914e-09,0,0,0,0
"262","SVE_0895600",0,0,0.0281970241123455,0,0.0854195258808131,0,0,0.0476941946719098,0.0502101800848193,0,0,0,0,0,0.0758914005782595,0.0742674008163342,0,0,0,0,0,0,0,0,0,0
"263","SVE_0897500",0,0,0,0,0,0,0,0.0421427492937529,0,0,0,0,0,0,0,0,0,0,0.269861993917515,0.176856349012976,0,0,0.0738244208193734,0,0.0689698372485394,0.136105345527271
"264","SVE_0898600",0,0,0,0,0,0,0.0598956025125072,0.134135325135762,0.0925458806988315,0.044928047615592,0,0,0,0,0.0760874429435894,0,0,0,0,0,0.220829550438709,0.072491429805518,0,0,0.0875688539494667,0
"265","SVE_0905500",0,0,0,0,0,0,0,0,0,0,0.0529992592605037,0,0.185462722734212,0.296650730258745,0,0,0,0,0,0.226843196200208,0,0,0,0,0,0
"266","SVE_0909300",0,2.55238504029757e-05,0,0,0,0,0.0389326330259655,0.0657257705399215,0,0,0,0.0417001060043562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","SVE_0909400",0,0,0,0,0,0,0.0309036758227219,0.0457666451039867,0,0,0,0,0.0333996537590686,0.0328117983076255,0.07676656913729,0,0,0,0,0.10443018567121,0.0745146178849014,0,0,0,0,0
"268","SVE_0915200",0,0,0,0,0.0567634731231669,0,0.0318415590120867,0.0497004761797962,0.0738813357157523,0,0.0549546107628503,0.0317931903024118,0.107373473444104,0.17092661960193,0,0,0,0,0,0,0.0821459577405254,0.160809515534602,0,0,0,0.0956802325694641
"269","SVE_0915500",0,0,0.026932656681493,0,0,0.0742440747724412,0,0,0.0234346212316297,0,0.0262920722864443,0,0,0,0,0,0,0,0,0.0952443018474639,0.0679159378590086,0.0661993038489522,0,0,0.0719693947710405,0
"270","SVE_0915900",0.0258253903800185,0,0,0.0540830968574442,0.0556470605391355,0,0.0619901057522437,0,0.0481091416543268,0,0.0268659356719936,0,0,0,0.245502417775676,0,0,0,0,0,0.0785868627104258,0,0.0954455380037588,0,0,0
"271","SVE_0916000",0.0257079791279102,0,0.137084447670071,0,0.0277708211857465,0,0,0.0473001456618848,0.0967109752909445,0,0,0.0935118253652388,0,0,0.0814028327655892,0.0798170405695148,0,0,0,0,0.0787448868397706,0,0,0,0,0
"272","SVE_0916200",0.0268571477535228,0,0.171973395041472,0,0.0870140302243212,0,0.0979666922069966,0,0.0757837493984482,0,0.0281025938140996,0.0325463790964952,0,0,0,0,0,0,0,0,0,0,0.101739651910226,0,0.0980178297576609,0
"273","SVE_0931100",0,0,0.0632304512085384,0,0.0319811902097164,0,0.035597796072704,0,0.0276281022099923,0,0.0617325894532659,0.0712882397982856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","SVE_0931200",0,0,0,0.0551371195685487,0.0636022270075971,0,0,0.0535282587485857,0.027757974173458,0,0.0307963070010066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275","SVE_0931300",0,0,0,0,0.0631449136721443,0.0714409819718864,0.035328558474169,0,0,0,0.0660736210961029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","SVE_0931400",0,0,0,0,0,0.233577010093559,0.0341076891833631,0,0,0,0.0592116781809519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","SVE_0931800",0,0,0.0290960936169034,0,0.0294505954691579,0.062882802675089,0.0334014038372496,0,0.0773511619379232,0,0.0571428639414161,0.066320919284149,0,0,0,0,0,0,0,0,0.0803126178809168,0,0.0995822516750621,0,0,0
"278","SVE_0934900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","SVE_0958700",0.0554704963413879,0,0,0,0.0899214881467671,0,0,0.0529566040075885,0.0519041192221693,0,0.0579687418189304,0.0335018749535115,0.0380695520283356,0,0,0,0,0,0,0,0.261203571716662,0,0,0,0,0
"280","SVE_0958800",0,0.0335080942005369,0,0,0,0,0.0310958400089269,0.0491988698872943,0,0,0,0,0.0707155268467321,0.0334089728435312,0.335094970373425,0.164519687638871,0,0,0,0,0,0,0,0,0,0
"281","SVE_0958900",0,0,0,0,0.0533368616630856,0,0,0,0.0232019426038749,0,0.0517031968259403,0,0,0,0.0794182964710647,0.0780159775702714,0,0,0,0,0,0,0,0,0,0
"282","SVE_0959000",0,0,0,0,0,0,0,0.129124213537365,0,0,0.055284657647881,0.0952877549370708,0,0.0343233819177513,0,0,0,0,0,0,0,0,0,0,0,0.0739845737542845
"283","SVE_1000099050",0,0,0,0,0,0,0.0259291731970463,0,0,0,0,0,0,0,0.278583397995553,0.343353357804925,0,0,0,0,0,0,0.081366100549063,0,0,0
"284","SVE_1000125250",0,0,0,0.0720476893178541,0,0,0,0,0.0253232487453154,0,0.028511215654857,0.032779398350556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","SVE_1000125533",0,0.0401373248048781,0,0,0,0,0,0,0,0,0,0,0,0,0.0562222986516462,0,0,0,0,0,0,0,0,0,0,0
"286","SVE_1000125566",0,0,0.136549674233574,0,0,0,0.0307340124108304,0,0,0,0,0.0613296443609581,0,0,0.0672470315559769,0.0670289862271852,0,0,0,0.0945385754764964,0.0674521146851956,0,0,0,0,0
"287","SVE_1000249633",0,0,0,0,0.0598644545511835,0,0,0,0.0256217501042636,0,0,0,0,0,0.0622510058062785,0.126658292922573,0,0.0645111991910369,0,0,0,0,0,0,0,0.0634376359080262
"288","SVE_1000249666",0,0,0,0,0.0268873862139869,0,0.0298701747536952,0.056396834138841,0.0463634110786688,0,0,0.0299000099156931,0,0.0321979525471958,0.0722734798412586,0.287276930346327,0,0,0,0.202596303174054,0,0,0.0858515039757575,0,0,0.0768407860080478
"289","SVE_1000564350",0,0,0,0,0,0.0794919964150149,0,0,0,0,0,0.0609410108838532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","SVE_1000684025",0,0,0.0324664143929122,0,0,0,0,0,0.0278501005066003,0.102177659451307,0,0,0.0790387705604422,0.0391905554073996,0,0.0462174220239449,0.0483968459072264,0.0473417754257071,0,0,0,0,0,0,0,0.0799658916647008
"291","SVE_1000958950",0,0,0,0,0,0,0,0,0,0,0,0,0,0.171988040600183,0,0,0,0,0,0,0,0,0,0,0,0
"292","SVE_1007600",0.0257145627049584,0.0320871370695115,0,0,0,0.0595172315614448,0,0,0.0484149387887171,0,0.0268771714829524,0,0,0.0334039011581027,0,0.156649785497863,0,0,0,0.217822612552633,0,0,0,0,0.0919986532356752,0
"293","SVE_1038600",0,0,0,0,0,0,0.0334151413575868,0.120187248715163,0.0280308250520832,3.22417550006484e-05,0,0,0,0,0.164080527463587,0,0,0,0,0,0.0791493547423347,0,0,0,0,0
"294","SVE_1039600",0.027734248101289,0,0.0296034227868466,0,0.0598693711448516,0,0,0.0521024877546941,0,0,0.0290134703014595,0,0.150286465973249,0.360817789814581,0,0,0,0,0,0,0.0864304247164459,0,0,0,0,0
"295","SVE_1040800",0,0,0,0,0,0.0583262844148581,0.0567117035534755,0,0,0,0,0,0,0,0.0765531912192593,0,0,0,0,0,0,0,0,0,0,0.0841199707793225
"296","SVE_1077400",0.0273738505903385,0,0,0,0.0876875744373528,0.126565357727781,0.0340805311385901,0.0493551073002446,0,0,0,0,0.109165096935418,0.176701408289297,0,0.0698577984783845,0.0667523526703795,0.130655559137776,0.0973705589210167,0,0,0,0,0,0,0
"297","SVE_1079400",0.167423088903637,0.0622944762457476,0,0,0.0633386581207788,0,0.0462303601294567,0,0,0,0,0.0611329016258535,0,0.0432036954751388,0,0,0,0,0.10086477597526,0.0989337590876946,0,0.0704100876134277,0.142443556671445,0,0.0295762794717013,0
"298","SVE_1082000",0,0,0.0283705459900778,0,0,0,0.0638478835188201,0.284890023464794,0,0.0561389310774652,0,0.0319515375284019,0,0,0,0,0,0,0,0,0,0.0782866798218422,0,0,0,0
"299","SVE_1087500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608431818905956,0.0596368623972756,0,0,0,0,0,0,0,0,0,0
"300","SVE_1089100",0,0,0,0,0,0,0,0,0.0231068802959204,0.0538300784428294,0.025839299876555,0,0,0.03206482334626,0.074018516209855,0,0,0.0712975157700631,0,0,0,0.0709149017310909,0,0,0,0
"301","SVE_1093800",0,0,0.0947089474319947,0,0.0319193096184309,0,0.0357027582189374,0,0.0275980839293033,0,0.0617733981551073,0.0405091559739773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","SVE_1094000",0,0,0,0,0,0,0,0,0.0639614862623259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","SVE_1094300",0,0,0.0893531832644134,0.0598981087332517,0.0301441295129038,0,0.268117977067478,0,0.104070033255836,0,0.116336453676504,0.234807099049306,0,0,0,0,0,0,0,0,0,0.0821881027801391,0,0,0,0
"304","SVE_1094400",0.0262084207361152,0,0,0.0559450515860024,0,0,0.0314545340563553,0.0558344710324243,0.0488373810078172,0.0550702106219249,0,0,0,0.0339051224469404,0,0,0,0,0,0,0,0,0.190048342938443,0,0,0.0869456810802537
"305","SVE_1095300",0,0,0,0,0.127460673642331,0,0,0,0.0880708786839722,0,0,0.0283708404487756,0,0,0.147226571021142,0.144342987292089,0,0,0,0,0,0,0,0.0836084518986922,0.0795998876828788,0
"306","SVE_1098400",0,0,0.0292752518632812,0,0.0891337709106543,0.0807018042825697,0.153944525007464,0.264730289839507,0,0,0.114315928652309,0.016475735536652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","SVE_1099000",0,0,0,0,0.0495858915542058,0,0,0.0843420148137484,0.0215806322186358,0,0,0,0,0,0,0.142154164731845,0,0,0.101580067548539,0.0990027394690923,0,0,0,0.0848086461786205,0,0
"308","SVE_1099500",0.00994958017950222,0,0,0,0,0,0.390326232943454,0,1.35716807356915e-09,0,4.0668122550093e-09,0.0399329822477359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","SVE_1100000",0,0,0,0,0,0.0763276476211737,0,0,0,0,0.0275283657097589,0.0635762121946538,0,0.063633015029435,0,0.145159973340324,0,0,0,0,0,0,0,0,0,0
"310","SVE_1101400",0,0,0,0,0,0.0692562034925838,0,0,0,0,0.0260029080214523,0,0.0396785908695175,0,0,0,0,0,0,0,0,0,0.0860762728650055,0,0,0
"311","SVE_1102200",0,0.105480306204052,0,0,0.0870110318549575,0.0647807043855338,0.0324771600122508,0.0516187457756069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986824746799016,0
"312","SVE_1107600",0.0306351957931283,0,0.0561200162246126,0,0.033569102793971,0,0,0,0.0612584020634277,0,0.0591787547985096,0,0,0,0,0,0,0,0,0,0.0727255843640126,0,0,0,0.173860666256362,0.080045033967184
"313","SVE_1108400",0,0,0,0,0.0275686816603323,0.0763593321601001,0,0.0626731384715628,0,0,0.0795963893966587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","SVE_1108500",0.0261967323425544,0,0.027960262614799,0,0.0282706014284824,0,0.159011959793758,0,0,0,0,0.0317385176131289,0,0,0.084600780712168,0,0,0,0,0,0,0.0800354170818898,0,0,0,0
"315","SVE_1117400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","SVE_1117500",0,0,0.0851962316010306,0,0,0.130785275910526,0.0465765354885329,0,0,0.0515040020529835,0.0732738863535177,0.0339270800182276,0,0,0,0.0338144106601557,0,0,0,0,0,0,0,0,0.0793008156193276,0
"317","SVE_1118000",0,0,0,0,0.0505830136984227,0,0.0857456367006696,0,0.0662434701822011,0,0,0.0853015596086027,0,0,0,0.0707152160307303,0,0.0658109224779764,0.100345443173871,0.0981703529385743,0.069836616247499,0,0.0865163241597033,0,0,0
"318","SVE_1118100",0,0,0,0,0.0309363364669959,0,0.10356290308569,0.058975134657115,0.106924950739605,0.175064404065973,0,0.207112978456098,0,0.0744095238954752,0,0,0,0,0,0,0,0,0,0,0,0
"319","SVE_1118200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","SVE_1121200",0,0,0.0294350602796027,0,0,0.0695973572632862,0.0332479910660491,0,0.0257282193473046,0,0,0.033254501366786,0.0398338071949196,0,0,0,0,0,0,0,0,0.0841646668375438,0,0,0,0
"321","SVE_1121600",0,0,0,0,0,0,0,0,0,0,0,0.140069960594311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","SVE_1122000",0.0267149248638397,0,0,0,0.0865345215172756,0,0.162791834689138,0,0.100597269340639,0,0.0558456114912324,0.097259689751976,0,0,0,0,0,0,0,0,0,0.158231158795553,0,0,0,0.0949396848136252
"323","SVE_1122500",0,0,0,0.0550768158897863,0.0636040139440137,0,0,0,0.0277876504502282,0,0.0675755295274377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","SVE_1122600",0.0279146083283062,0,0.118818387588469,0,0,0.0644316639294131,0.104022328269912,0,0.0265619777610132,0,0,0.0675719713818433,0,0,0,0,0,0,0,0,0.0735026970703849,0.0723357629194151,0,0,0,0
"325","SVE_1124600",0,0,0,0,0.0797932629816823,0,0.089195102020173,0,0.022994414113886,0.049040158336675,0,0,0,0,0,0,0,0,0,0,0.0769493611788452,0,0.0934522178915917,0,0.088302509697656,0
"326","SVE_1125100",0.0304174283260534,0,0,0,0.0317949172113829,0,0.0368711071426007,0,0.0514890167094906,0,0.0612758749598154,0.0692063915902203,0.0362235302375812,0,0,0,0,0,0,0,0.0819076908610926,0.0806629622489142,0,0,0,0
"327","SVE_1125200",0.028833198037194,0.0757913172311747,0.0922101541236622,0.113019356267524,0,0.069773294490038,0,0.111293294532368,0.0390353744783747,0.0553927515057608,0.0601676690002844,0,0.0399393876864894,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","SVE_1125300",0.0419242030439406,0,0,0,0.0243103106599928,0,0,0,0,0,0.0992161690567927,0,0,0,0,0.0719600396677095,0,0,0.103492721213869,0.10081055340049,0,0,0,0.0837589590083455,0,0
"329","SVE_1125400",0,0.0383426684499848,0,0.148943875418592,0,0.0698258211384451,0,0,0.0691631628012321,0,0.129011859249526,0.0297727240864964,0.0799963415606511,0,0,0.0944997243533567,0.0705065480112868,0.0345463062085209,0,0,0,0,0,0,0,0
"330","SVE_1126200",0,0,0,0.0127166587989453,0.0269900989391157,0,0,0,0,0,0.0761333898015233,0.0599930511842135,0,0,0.075820146706072,0,0,0,0,0.105546935967494,0,0,0,0,0,0
"331","SVE_1126300",0.046644085554379,0,0.0616866256190854,0.118553354869041,0.112759804009877,0,0.0572869203916183,0.116161370365854,0.0601290584749874,0,0.0297207674588243,0.0769818864382068,0.0455313424345341,0,0,0,0.0708746797001973,0,0,0,0,0.0736351374338965,0,0,0,0
"332","SVE_1126400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572616690065395,0.0597225393049125,0,0,0,0,0,0.0259835065631161,0,0,0
"333","SVE_1126500",0,0,0,0,0.200020834478643,0.0642153791723955,0,0.051229801134153,0.0987817488434416,0,0.0947267370039263,0.127699456368548,0.0367559457227046,0.0343925713976438,0,0.0849745094016558,0,0,0.121804025965466,0,0,0,0,0,0,0
"334","SVE_1138500",0.283556912954499,0.0405252523341514,0.146159085458425,0.0600189984136936,0,0,0,0.0601001042712473,0,0,0.0489960867857279,0.114983704084693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","SVE_1138600",0,0,0,0.0590858679924608,0.0781786278276843,0,0,0,0,0,0,0,0,0,0.0625632279803292,0,0,0,0,0.0878378378983762,0,0,0,0,0,0
"336","SVE_1151400",0,0,0.0805715586981215,0,0.0271861558706291,0,0.0608409915693457,0,0,0,0.052589402341783,0.182081422371382,0,0,0,0.243150314115705,0,0,0,0,0,0.0772816604392051,0.0961623667807014,0,0,0
"337","SVE_1152300",0,0,0,0,0,0,0,0,0.0315770955556931,0,0,0,0,0,0,0,0,0,0.107050394529432,0,0,0,0,0,0,0
"338","SVE_1152400",0,0,0.0973185585788263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","SVE_1153000",0,0,0,0,0.055889412671215,0,0.188675321787902,0,0.145783105243366,0,0,0.0313461971289705,0,0.033684275133122,0,0,0,0,0.116667994904949,0,0,0,0,0,0.0948722193282494,0
"340","SVE_1153100",0,0,0.0884002744430446,0,0.0589113612572865,0,0,0,0.105974173507259,0,0.0576133403234931,0.0666615216861498,0,0,0,0,0,0,0,0,0.199788527827938,0.196267756792672,0,0,0.153321710330742,0
"341","SVE_1153200",0.0222998361578359,0,0,0,0,0,0,0,0.06304139024415,0,0,0,0,0,0,0,0,0,0,0,0.133395703632408,0.131238149746857,0,0.0808932457553378,0.0792670002424062,0.0787812503550472
"342","SVE_1153300",0,0,0.0294532042136763,0,0,0,0.134787446848791,0.0502386666940488,0.156184819209211,0,0.0577742846406826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19518051942023
"343","SVE_1153800",0,0,0,0,0,0.0545019115740566,0,0,0,0,0,0,0,0,0,0,0,0.0659413808442961,0,0,0,0,0,0,0.10623260989775,0
"344","SVE_1153900",0,0.0338174719504886,0,0.152136577971701,0,0,0.0350471478178068,0.0990631846171367,0.0285174684051471,0.0495966701152078,0,0,0,0,0,0,0,0,0,0,0,0.0811436611870414,0,0,0.0977848616010615,0
"345","SVE_1154500",0,0,0.0311883036200824,0,0,0,0,0,0,0,0.239899351342481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","SVE_1154600",0,0,0,0.1327236400901,0,0,0,0,0.0224264346210777,0,0,0,0,0,0,0.0686930345084894,0,0,0.0970421757950783,0.0949416229326571,0,0,0,0,0,0
"347","SVE_1154700",0.0267534659481362,0,0,0,0,0,0,0,0,0,0.0279736060053143,0.0649014599306014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866678557665514
"348","SVE_1154800",0,0,0.0523312947893687,0,0,0,0.0305185306279366,0,0.05853160451969,0,0,0,0,0,0.0662100913273685,0.0648894425418433,0,0,0.181636857550081,0.177323631529517,0.0653096816062022,0.0642114137639698,0.080735676336224,0,0,0
"349","SVE_1154900",0,0.0641437768533433,0.0280118116035893,0,0.0863519701848604,0,0,0,0.0246009771441534,0,0,0.0313162208386919,0,0,0.0695743659772205,0.0681833338908969,0,0.0635430512259043,0.0954257043954442,0.0931566290419833,0,0,0,0,0,0
"350","SVE_1159100",0,0,0,0,0,0.135751553536308,0,0.155621555170522,0.202462491976887,0,0,0,0,0.0337554970885317,0,0,0,0,0,0,0,0,0,0.0934397991895366,0,0
"351","SVE_1163900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605008785979299,0.059974558537382,0,0,0,0,0,0,0,0,0,0
"352","SVE_1165900",0.0272689945874683,0,0,0,0.145532204718746,0,0,0,0.0524476087806056,0,0.100786509542806,0,0,0,0,0,0,0,0,0,0,0,0,0.096763899540466,0,0
"353","SVE_1166100",0,0,0.0554613410999767,0,0.0280784505181077,0,0.0636337895058064,0,0.0737131369923197,0,0.0272238344245811,0,0,0.0337814032025158,0.0790350592853033,0,0,0,0,0,0,0.22669116728025,0,0,0,0.0903814902066243
"354","SVE_1182900",0,0,0,0,0.0648453761490486,0,0,0,0.0763094888856038,0,0.0609735476764423,0,0,0,0,0,0,0,0,0,0,0.0777387841088825,0,0,0,0
"355","SVE_1185700",0.0643052201343161,0,0.0348838058707333,0,0,0.0656855527110085,0,0,0,0,0.0473995184273502,0,0,0,0,0,0,0,0,0,0,0.0825637818843894,0,0,0,0
"356","SVE_1185900",0,0.0325053172091798,0.117112239000346,0,0.032544574164579,0,0.259051538284358,0,0.0497891259303146,0,0.04132117595391,0.109645907088328,0,0,0,0,0,0,0,0,0.073870519780076,0.0727831110000881,0,0.089714206259094,0,0.0865934597306434
"357","SVE_1196000",0,0,0,0,0,0,0,0,0.02336011509657,0,0.131183415347933,0,0,0,0,0.0664181902837712,0,0,0,0,0,0,0.079213685570613,0.0766502070786285,0.0711004319643448,0.0702222129769494
"358","SVE_1217400",0.0779805338481862,0,0,0.0590484845437352,0,0,0.0620588073135749,0.0595913320064815,0,0,0,0.0310439145817135,0.208529370156818,0.133823339445421,0.0739204671852108,0,0,0,0,0,0.0734504418012417,0,0,0,0,0
"359","SVE_1219300",0,0,0.0291584043668793,0,0.0589693747781086,0,0,0,0.0768866585347868,0,0.0285773204412122,0.0330663453603838,0,0,0,0,0,0,0,0,0,0,0,0.102454100018376,0,0
"360","SVE_1219500",0,0,0,0,0.0304027469127885,0.0743476825863641,0.0676048203805033,0.0603307709833917,0,0,0.0293336365571947,0.0338316297493527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","SVE_1220800",0,0,0,0,0,0.137138432830452,0.225452302257451,0.107262064242143,0.0861518718215554,0,0.0311430823680464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","SVE_1222200",0,0,0,0,0,0,0.0378281840503785,0,0,0,0.030052552212101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","SVE_1223200",0,0,0.0513999344392775,0,0,0,0,0,0.0551751397181478,0,0.052674647402043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","SVE_1223500",0,0,0.0624660995731268,0,0.056722643210061,0,0,0.0984589094034002,0.105536345049977,0,0.119404221390265,0.250339402078433,0,0.156100526349452,0,0,0,0,0,0,0,0.108428068982779,0,0,0,0
"365","SVE_1223600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","SVE_1227900",0.0289311559542716,0,0,0.0578098316979613,0,0,0,0,0.242665141870383,0.170432616588085,0,0.0348063319350883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","SVE_1228000",0,0,0.0283625214465521,0.0498055112931832,0.0286012834299639,0.0613830248335694,0,0.143972168903924,0.126552545036131,0,0,0,0,0,0,0,0,0,0,0,0,0.0720122763216627,0,0,0.0867196878591131,0.0853296316662097
"368","SVE_1228100",0,0,0,0,0.0301221201139398,0.129767373785228,0.0348991262019994,0.101344439206272,0,0,0,0.0681566349204131,0,0,0,0,0,0,0,0.102172496769249,0,0,0,0,0,0
"369","SVE_1229000",0,0,0,0.050749259927382,0.0408112937253206,0,0.0371920994393879,0.0715950555453239,0.0536623313329054,0.0494297687888502,0,0,0,0,0,0,0,0,0,0,0,0.0773637665644596,0,0,0,0.110445741921552
"370","SVE_1244300",0,0,0,0,0.0281236683695421,0,0,0,0.116114534219456,0,0.0273924458860656,0.117652894795616,0,0.101869234546699,0,0,0,0,0,0,0.0720057212137923,0.070965445056783,0,0,0,0.0840853335152316
"371","SVE_1244700",0.0274194259759422,0,0.0292112414642921,0,0,0,0.0992191346679596,0,0,0,0,0.0989618374468266,0,0,0,0,0,0,0,0,0,0.0840619884175735,0,0,0,0
"372","SVE_1244800",0,0,0.0548136384976283,0,0,0,0.0314148354576867,0,0,0,0,0.0624631935704855,0,0,0,0,0,0,0,0,0.152242939151075,0.0749480156617527,0,0,0,0
"373","SVE_1244900",0.0437386930071052,0,0,0,0.0312507525158284,0,0,0,0,0,0.0304587759979167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","SVE_1245200",0,0,0.0799636587531436,0,0.0269792684553218,0,0.030375138664055,0,0.0939863735770513,0,0,0,0,0,0,0,0,0,0,0,0.0766594529943639,0,0.0945476119952672,0.185459855248193,0,0
"375","SVE_1245600",0,0,0.0297862595185154,0,0.200602047772929,0,0.038501336084716,0,0.174222799025463,0.050813354433622,0.0878300794598132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189917915290572
"376","SVE_1245700",0,0,0.0317936453610555,0,0.236063849898413,0,0.214232493576573,0,0.121570063551744,0,0.0309655652926526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","SVE_1246800",0.0437707477964811,0,0,0.071384177668156,0.0292051026459411,0,0,0,0.0822904993652702,0,0,0.0707453131460493,0.0358318702013328,0,0,0.0802168788715911,0,0,0,0,0.0831180468522395,0.0778514870904116,0,0,0.0822113088414498,0.0808242356606345
"378","SVE_1246900",0.0928594412472561,0,0,0,0,0,0.120431952628197,0,0.0276584308213046,0,0.121057811259047,0.038128156061181,0,0,0.073103826748872,0,0,0,0,0,0,0.0710708573653916,0,0.0836588497706525,0,0
"379","SVE_1247100",0,0,0,0,0.17105660572153,0,0.191157441238126,0,0.12870483399627,0,0,0.0609392097935312,0,0,0,0,0,0,0,0,0.0705767954445118,0.139075743670451,0,0.0857140467193867,0.124287824024508,0
"380","SVE_1247500",0,0,0,0,0,0,0,0,0.116358115035599,0,0.051864387094618,0.0600280577874986,0,0,0,0,0,0,0,0,0,0.0756520635162212,0,0,0,0.0903401278546043
