"","L1L2-ERR1466827","L1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","PF-ERR1466836"
"SPAL_0001370800",-0.775496789833344,-0.413388109326457,-2.72933920514985,-2.30295543978142,-0.492602355109774,-1.00027126957563,-2.86386106074346,-3.40638845525401,-3.81529436332805,-0.95594573793457
"SPAL_0001370900",1.8244782809247,0.833412180567523,1.32828008241772,1.01816637360352,1.26334189594622,2.63406556551292,-2.29538519660714,-1.63756532066643,-3.18346422634134,-0.689163995109986
"SPAL_0001371000",-2.13374342835226,-2.22513544530572,-1.88901545487277,-2.53432510909799,-3.81529436332805,-3.81529436332805,1.73004579874232,2.82003461553489,-1.72148435726135,-2.87287081659187
"SPAL_0001371100",2.03946034154881,2.06686193119876,3.25348451933201,1.98460818947712,2.7202204633013,3.96388354238481,1.40706263051792,1.61306990387316,4.79792470442456,2.25025255253164
"SPAL_0001371200",1.08723120003698,2.68901137662752,3.73075692851262,3.64219343119596,3.1977012465584,3.64382287575527,-0.581616563271539,-1.6128344299089,4.2061676497654,2.59495840476641
"SPAL_0001371300",6.55250130085546,7.49968024886318,8.77231125205851,8.95740846530447,8.61899352670301,8.86244892461691,5.81272243061194,5.76255364286609,8.37657345327696,6.77229555521626
"SPAL_0001371400",3.70381192970558,3.99368129179933,4.4298335349093,4.77859142434327,3.84186200185507,4.01851613208479,3.85228645119285,4.07885302302569,3.95083772613712,3.7309535695506
"SPAL_0001371500",5.50204110606175,5.85241234816814,6.25443422518597,6.42813392583521,6.22871418781748,6.24220322160353,4.72248556698552,5.23618588887985,6.52110009990892,5.41935074048764
"SPAL_0001371600",-0.439345293250971,0.960101496541663,4.14760743720811,4.50349043600261,1.95342390473026,2.62774869801195,-2.29610279006399,-1.83295262061582,5.13432831305452,0.934347838279968
"SPAL_0001371700",0.774343431098513,1.42994600155452,6.56653177726891,7.20134047586221,3.00282879408568,4.31716642157391,4.36535803797562,3.36500630559019,6.99883497748031,0.834554288062636
"SPAL_0001371800",1.88840202675809,1.44126545530521,1.14984423831773,0.364051782023816,1.72743431602354,0.815523385441276,5.24769660814528,5.68168629787606,2.4060970469203,2.21144605973421
"SPAL_0001371900",5.0015565205733,5.44470422405168,6.0272603385117,6.48474495069997,6.70812393568613,7.11168682867317,4.89978089790767,5.44561743415232,6.46061622922642,4.95617010984405
"SPAL_0001372000",4.61487233592682,4.57719495564246,6.56346785266537,6.74652184867792,5.35951442744059,5.14705187368818,4.94360663407998,4.38088320468532,6.47838315698238,4.72339126512365
"SPAL_0001372100",11.063671800694,10.8614063293109,10.5835359157052,10.4400510192491,10.0408760237506,9.06866918530827,6.87863552280986,6.1488865961502,10.2283409864475,11.3952328069159
"SPAL_0001372200",7.34219771117566,7.08274442414683,8.52897592271758,8.62369508239531,7.04108238322969,6.89919627866509,8.14068667640802,7.99677306684316,7.79754981672378,7.67121620910203
"SPAL_0001372300",3.11899904491834,3.03671033858462,4.36389983986024,4.48530094558985,3.99868057556273,3.93383860564385,5.46883083959339,5.82247715676201,4.09353587145997,3.28272066751408
"SPAL_0001372400",-2.14919121186785,-1.40996498751612,-2.38860564365563,-2.50582355984867,-1.94832215903876,-1.72991178783259,-0.898789454314188,0.528493667673541,0.171048658595446,-3.81529436332805
"SPAL_0001372500",-1.21735518515465,3.82067301628936,0.67487446100528,-0.39355328863438,5.50662033301521,5.86937436041443,-2.73429780035352,-1.54471507457946,-0.409250683286584,-1.41382868372418
"SPAL_0001372600",3.25951143366817,3.19356370832028,5.21551189017618,5.2632795969566,4.77076677013864,4.67791944187835,2.89529028599157,3.59032793819749,6.06916841355004,4.42979056039394
"SPAL_0001372700",1.82833482443792,4.14946560639335,4.89528623054235,5.643462657121,5.06856492151062,5.34355536834364,2.01574922400246,2.69213528395499,5.71275887371564,3.0325531743
"SPAL_0001372800",6.56690272956781,6.88618764785232,7.52244359797417,7.90937427268853,7.26126129391336,7.41095698121888,7.15897204957218,7.26903990597542,7.39163382973541,6.64978334003715
"SPAL_0001372900",4.4036682026756,5.07852922188834,6.20553022360606,6.57571332156216,5.46261535938274,5.57477119561168,5.8486879293613,5.50916350008831,6.46012090021522,4.82493106281741
"SPAL_0001373000",6.85897862944951,4.50011661441403,4.30079580951468,4.01401050971312,4.34528046139519,3.71399444372506,1.44452815460628,1.93467989449046,3.75047929702501,5.59132098617722
"SPAL_0001373100",5.95024455417503,4.64203302114092,5.6171445181348,5.37834548455601,5.57833069793351,5.10403723118636,2.15536888482749,2.57267233385259,4.53264109843448,5.97063361003672
"SPAL_0001373200",-1.21788863355774,-0.953925465836071,4.37527172361024,4.48987494148197,0.351124438142274,2.36636039348484,-1.31296485881348,0.664570451281752,3.17147059711856,-1.62219094757884
"SPAL_0001373300",1.35501849782159,7.35204326494302,4.04316402217613,3.71475134399753,9.27191366727308,10.1930858828724,-0.736369352503194,0.316932428391552,0.155714778514737,0.387809934248887
"SPAL_0001373400",-2.08692569086973,4.3526649363492,0.231898904883284,-0.00676369448545247,5.41871994070222,6.07721517277436,-2.86444264343377,-2.10178850467971,-2.74543492638318,-3.81529436332805
"SPAL_0001373500",1.3658923597549,1.4374759780454,2.22237649750477,2.65417064819352,1.61008401093302,1.46346236851688,1.54208419557799,1.46557940965058,3.72089033298312,1.11353162016976
"SPAL_0001373600",6.27738127754735,5.45661686931433,4.18254430889139,3.99997683738435,4.88381910380203,4.45748631113822,7.60210831315057,6.13317889158523,4.14434558648972,5.44278465198443
"SPAL_0001373700",-0.516678344470301,4.66288330653559,0.538349863843621,0.2034689061372,5.82385232244292,6.61400142138037,-0.0876933936319533,-1.36320507347677,-0.99594738346311,-2.88758124117858
"SPAL_0001373800",-0.397496297660504,0.695906473884886,1.26233149005314,0.947949622888896,0.524664341184773,0.633613075364411,0.952961768499,0.693675603945504,-0.332823957121202,0.123725807274218
"SPAL_0001374100",2.94722064850963,1.66196258333489,1.97730474408114,1.59501203806162,1.04665237178708,0.837915774709329,2.59423017257331,2.91123801530785,2.04635325442685,2.49983259855141
"SPAL_0001374200",5.32817823866001,0.715554086226408,6.41909664468148,8.46494957128314,1.90978469844942,5.21925026322242,1.73232834956108,2.38828037486613,4.03809948244629,-0.377435476970184
"SPAL_0001374300",2.50200442333343,2.88460199107398,1.94849370853641,1.60636953017488,3.69786010558364,3.2182443444934,2.65684607160645,2.90151531506221,2.54805075326618,2.45109635406104
"SPAL_0001374400",7.43385649611578,7.05255418559101,4.21311842646074,3.58987357680493,4.81928462498869,2.50499952545209,6.43120334018637,6.63802139519321,3.06736219481139,7.48494037766849
"SPAL_0001374500",2.24168294750912,1.9761248517057,-1.69030029054536,-1.69592855081969,-1.94698954878093,-2.55406912855781,-1.31415375282612,-0.0282354371463007,-2.74571510925568,2.91649852663377
"SPAL_0001374700",2.55412626773606,1.9221062156277,-1.07162806760213,-1.99250068530497,0.059079904852724,-2.32122272571195,0.562236689461358,0.638535026393446,-1.70963525547,-1.60954422299413
"SPAL_0001374800",-2.51831012467975,-0.247126305640801,2.36663193769156,2.18780541896351,-0.431952163154284,-0.346799785424703,-2.8601353172506,-2.9855018265443,0.0637078126335176,-2.33059302413251
"SPAL_0001374900",2.2677684576858,3.76521961209791,1.78637946917181,3.44223024323784,2.07971435807972,2.62434018944027,4.13702833504875,5.26028671385357,2.2679399124199,2.7440096476613
"SPAL_0001375100",1.48326191633332,2.42591411264164,0.14976561689202,-0.879255246337632,3.52841954753152,3.61857440109114,1.7334499617291,3.07271649339691,-0.606779029241597,1.07426869374072
"SPAL_0001375200",3.69046235608226,3.36352629702911,3.69172721023776,4.51091310914957,2.83424379319235,3.03666583898063,4.51249884617674,4.33733553996609,3.75132518453816,3.47179970315582
"SPAL_0001375300",3.09304342569185,4.12981163981435,4.75151034166881,5.08955426767213,4.52066441251939,4.67549365733361,3.70050855491502,3.60646579319996,5.37184772316673,3.71645439239126
