"","FLM-ERR225783","iL3-ERR225784","PF-ERR299168","PF-ERR299169","PF-ERR299170","FLF-ERR299171","FLF-ERR299172","FLF-ERR299173","PF-ERR299174","PF-ERR299175","PF-ERR299176","FLF-ERR299177","FLF-ERR299178","FLF-ERR299179"
"SRAE_1000246900",6.49926864187218,-3.63595069680009,5.46566537941277,5.53991517495983,5.48883534277417,5.97285865162451,5.95998711495814,5.89745116877728,5.48696375769175,5.63082881730592,5.45766315191762,6.03533668468137,5.93272029018122,5.93191748640801
"SRAE_1000247000",4.97647526249748,6.08490157775591,5.53023358735826,5.62579205900012,5.56245399822877,4.84161896153275,4.99719081581191,5.03570802349283,5.55031359303067,5.61643497462992,5.56451053188883,4.89913145598094,4.89652903043479,5.1191333758052
"SRAE_1000247100",4.2625093946037,8.43658736197441,8.15318949993978,8.20493536460879,8.26991528706496,8.30374249258815,8.42755804968727,8.3860338243053,8.17433625929979,8.21293763869044,8.27683620096112,8.28172765289266,8.39680008342856,8.39007300105652
"SRAE_1000247200",6.53110834122914,5.5281599244157,4.65155462231145,5.10232022696374,4.72552350772889,5.2019244311184,5.56275886878828,5.13741459994933,4.62594360134096,5.08663194056124,4.69236172079833,5.14023950286998,5.5581407075042,5.11374132747529
"SRAE_1000247300",8.47016068397103,4.37272107460746,4.39273884166077,4.19101740028094,4.46309951958231,6.28196453825999,6.63558752645876,6.60713902056805,4.36242748963229,4.11852343982763,4.50424698668204,6.3438863310888,6.63108886847678,6.55515688174265
"SRAE_1000247400",5.35836525672975,6.54880961004134,4.68923173769081,4.80518775479718,4.5847176976624,3.99267795079106,4.21865593406559,4.21420290204463,4.64569375450074,4.77081975813075,4.57350484942775,4.17614825284627,4.2683517850742,4.31245383925935
"SRAE_1000247500",4.71989165241434,4.96051370008417,6.08161784938065,6.03462509218055,6.00268042610363,5.69266166504941,5.59263098950762,5.63861852931463,6.06153449525361,6.03121074612476,6.06447816399571,5.75172972686391,5.55651025692553,5.49382430596287
"SRAE_1000247600",3.97321091864219,2.61096369247279,5.2881191562743,5.31181110354679,5.16067490172528,4.60030478570474,4.45464824116787,4.39991115355359,5.3161292286501,5.25995011369465,5.14400907811177,4.52719844572157,4.33329666380133,4.39253269237442
"SRAE_1000247700",4.12238533547977,8.5648014620708,1.60779615332127,2.67096406327419,2.2385238699768,3.83282749791701,3.95206319026183,4.44567148073579,1.40962551100854,2.51784104860085,1.99707552500151,3.81241934820264,3.86936159501958,4.4930151969681
"SRAE_1000247800",5.6962420171109,2.21597864659735,0.964218599529422,0.660665040326806,1.13496468264447,1.168436716534,1.19973961584892,0.390135760378769,1.30476840371566,1.22523139454347,1.60136362842651,1.18799293275953,1.26929689197295,0.72738565594893
"SRAE_1000247900",-1.1213763939079,1.33546525641289,0.217463357914362,-0.136081528771429,0.322840541864979,1.12170234399797,0.822519857401869,0.419070370962342,0.0182562196704245,-0.39050339561863,0.12065538786073,0.662363612954205,0.631368308104754,0.620209287190559
"SRAE_1000248000",4.80283435917005,5.51193239298827,4.81300249955748,4.62543638956899,4.64572320709657,4.36479478257207,4.85350170348463,4.42685379589285,4.72341846255831,4.51433019182515,4.49854737522355,4.37294853631185,4.87976077622954,4.31738243083526
"SRAE_1000248100",1.53774743346579,7.566804800502,6.96566066551786,6.96004130978875,6.98648025167364,6.61693520054108,6.90281648406029,6.84068121199445,6.97749190189787,6.95282076173984,6.98253497353121,6.71757132720185,6.96556119944867,6.81347064057652
"SRAE_1000248200",0.495048786353945,3.9752475906528,6.22909748977901,6.03691736207776,6.23754883483985,5.64283457543749,5.75790467719297,5.7232692407852,6.21304613679252,6.07985520158776,6.22015316436888,5.71435066857454,5.71032063732135,5.69611895247255
"SRAE_1000248300",6.85794909612371,4.52092072613846,5.4036217265036,5.41848085911337,5.27786513855274,4.87099738900108,5.17046720621852,4.96797129567835,5.48188841654398,5.37385100745094,5.3804251167213,4.86365862781953,5.1800020412701,4.97258121024525
"SRAE_1000248400",7.11818423839714,3.18238665521069,5.75793635343228,5.55125988384946,5.59936215518594,5.32597847714232,5.20309141246834,5.12966949047651,5.77037928727283,5.60740402251896,5.53615781672447,5.25707784199234,5.22115383094872,5.22938468768555
"SRAE_1000248500",4.7923557079446,-1.01664242568652,3.18644234984864,3.35625887597971,3.12321433386859,1.48926905109495,1.22593951493147,1.08117153276851,2.97288430805055,3.21128777233716,3.32586680285858,1.51760158679884,1.23018594807554,1.34608876654665
"SRAE_1000248600",4.58718179295586,3.63209211892677,-1.64981390009322,-1.26833838388933,-1.86760019444659,-0.299755204492469,-0.155017357291451,-0.154032919589082,-1.64566559806005,-1.64856687273262,-1.41443354839433,-0.794002160493272,0.209210138211167,0.0926779517029206
"SRAE_1000248700",4.3131022617481,8.42900503106647,6.7577935356844,6.86154210362057,6.67683998440317,6.38662461738716,6.55864083190872,6.54941815886637,6.78937679834023,6.85469523594953,6.68857865668789,6.37103791291696,6.55848744792342,6.55415511979714
"SRAE_1000248800",2.00260871178717,8.21077923462189,7.29349744537105,7.38250520005424,7.49142715966966,6.93007818603307,7.25028440564732,7.27166650396752,7.30247099383229,7.30563511370949,7.49715812800479,6.89160057754803,7.22058834808207,7.28148949798455
"SRAE_1000248900",-2.91351055753786,3.74315654140541,-0.226157999678219,0.145981510067062,-0.0729888928909917,0.145185000105597,0.37098285919878,0.62466734221977,0.505340071588106,0.14473696266297,0.475536870261294,-0.230578696448087,0.173215372933208,0.576159038746803
"SRAE_1000249000",-1.54093940689291,5.21048865268579,2.40978280829708,2.55905805678673,2.35051009512658,1.85893310011882,1.66966874986199,2.3695052189716,2.45854480236659,2.44584751602927,2.54182687319221,2.24953692386432,1.93154143206287,1.947209770337
"SRAE_1000249100",9.12645869157943,9.30942380727458,7.06192150574024,7.20591789483075,6.82996976941538,7.47935658344266,7.02845236628429,7.25648235095702,7.09422031443754,7.20147794247823,6.84667374993529,7.51912009691615,7.04243427254582,7.25150794977168
"SRAE_1000249200",2.62194244070051,7.54382961104753,7.98726666715843,7.92626948078519,8.19964488322533,7.10269506127356,7.17608778330955,6.95355039513155,7.98187444223631,7.89189273607097,8.19086710892729,7.08340474712665,7.21066158954317,7.01645916085264
"SRAE_1000249300",7.55591779110351,0.984064104646231,1.85713069679841,1.16014863631979,1.48334764676606,0.968970529472739,-0.0190767188686222,-0.65024000179175,1.73562160298714,1.54504552626931,1.79832049904324,0.842502379959568,-0.75719392883072,-0.25218365457262
"SRAE_1000249400",6.33750236470233,-3.63595069680009,-2.52265734141308,-2.48383268905947,-1.51537308967418,-0.159888703282063,-1.99424617350218,-1.81799032197973,-3.16091796841448,-1.61673109530764,-3.13005744436385,-1.09616366136985,-1.83655381468,-1.19774228897399
"SRAE_1000249500",4.33143235713861,5.38924831642281,6.31675994334907,6.56302430382385,6.30776277373486,6.49550539817375,6.20997913452295,6.35366793751402,6.3133955397358,6.5186272001806,6.36655982006188,6.44594037005411,6.24365535707839,6.33818229991631
"SRAE_1000249600",7.8828080819761,2.67812147211204,6.2935520818426,6.34373789072622,6.30625324283092,6.58455794153158,6.58480765624363,6.60128394164901,6.30552469822864,6.34161500352818,6.31173671842072,6.62787157829898,6.54179242040599,6.59734445153704
"SRAE_1000249700",2.899078021052,3.27561546430461,0.435031679823231,0.0818174544185696,0.539507316011595,2.06346563452368,1.95059790003773,2.00611866894087,0.0661601460790861,0.38050329432896,0.290513215351596,2.14046271436113,1.67684923964045,1.72668120140782
"SRAE_1000249800",5.16622095330943,4.91570929692658,5.74178021995471,5.676775221896,5.69404975043703,5.75230233025132,5.77243283150696,5.69813705543675,5.70606547824552,5.61926744750002,5.7140130567266,5.75635808247345,5.83844708308198,5.71158351612385
"SRAE_1000249900",3.1203984599588,-2.00303447004187,3.0746989241198,3.42516479871223,3.06813563612983,3.38615788429346,3.85429006538826,3.56612465122786,3.22387809160301,3.38402726617342,3.09027900890082,3.71701056383024,3.65308635335682,3.43727914755834
"SRAE_1000250000",-3.63595069680009,0.789132393510455,3.63019202338182,3.92653098566982,3.81499349277164,3.9166573440867,4.01704370295141,3.93776735042534,3.63396571979085,4.0573233746813,3.6614254284811,3.79440180269535,4.15803202760034,3.63925375570017
"SRAE_1000250100",5.08630602231056,0.130713723606124,1.99609278683723,1.9434408133513,1.97536182016051,1.90772792544382,2.2109675914461,2.02472907576467,1.88682161269033,2.11495579912223,1.81094912936131,1.92923616870192,2.25872021496612,1.83324991045537
"SRAE_1000250200",6.62305412054399,5.39759063996559,6.4497177267595,6.29085894264381,6.35291636681117,6.13495304537493,6.08353656919176,6.07807962101841,6.45908341282845,6.34845140730695,6.39251331942276,6.1018937720821,6.14461934473747,6.04133824938994
"SRAE_1000250300",3.12703858590403,0.530034894774067,8.48284339974468,8.24507528342255,8.3734991487236,7.59780768912846,7.63918557991975,7.67853941087835,8.4549327716114,8.19417053160039,8.36682678678145,7.65648188814721,7.62168021290432,7.64957223381063
"SRAE_1000250400",4.14545211455926,7.49963351773404,8.72286375640009,8.62209019159371,8.68990444777789,8.38929372489849,8.49899990192431,8.44669112707889,8.74299613662418,8.60472511953417,8.700140221042,8.41057110858601,8.48283396688237,8.47100544815804
"SRAE_1000250500",2.44496620364769,2.44743782494348,7.8917317703225,7.84186943460346,7.92030185575087,8.80248348275758,8.782854285971,8.92461552016374,7.88838793537051,7.86526809655728,7.92551269054785,8.77762868482916,8.77049190156982,8.90224159772219
"SRAE_1000250600",3.81921787735124,6.68806276431369,1.3365492266833,0.267830851479358,1.42791415448597,4.8449120232101,4.55099100092211,4.82125072823824,1.19485981867463,1.05728310944478,0.895356012396688,4.78445220185428,4.59540910308992,4.82313497200348
"SRAE_1000250700",2.65905265661234,1.99303069577256,2.28806540965201,1.73697888585269,1.80088298984659,1.36993877885544,1.31705046204619,1.68279905691336,2.21078516397358,1.83981646764235,1.98841530734793,1.27766591432164,0.939760019865093,1.05965190980973
"SRAE_1000250800",1.05126055901309,2.00137833583924,-0.394164839884992,-0.586119731570984,-0.623732823340025,-0.234260108541872,-0.515269945391175,0.247029239514131,-0.0262405727331281,-0.697210872608778,-0.0193297442974638,-0.0267447969582496,-0.453550749882741,-0.659180543540786
"SRAE_1000250900",-3.63595069680009,3.67655886563908,1.7040151426413,1.12019432934917,1.31164885244076,1.82189887336892,1.397811736897,1.42679434497175,1.53705134919475,1.35648463739548,1.61357007378865,1.51750020921533,1.43351367827008,1.71729580058226
"SRAE_1000251000",3.58958844168111,4.50132246842798,5.42974009052794,5.43775807531198,5.23461241962604,4.98306203502008,4.91762822093127,4.8640885586767,5.28077078523177,5.35268033888778,5.28644421971411,5.07525562502793,4.97303303749611,4.84572908032502
"SRAE_1000251100",3.2950015790785,4.57219340033691,6.31118717271319,6.23972904536652,6.33699936417256,5.73142092545752,5.81453756854665,5.90019082513302,6.33085532641499,6.23829131358828,6.36761465060197,5.76987612173023,5.82695038837433,5.92827678870194
"SRAE_1000251200",4.46421451069176,0.893649082752052,1.28865371159802,1.14080415021482,0.857106501956518,-0.401906911832993,-1.21429304721971,-0.43508808425042,1.21481909876891,0.831962291395545,0.950712981220954,0.052819275237283,-0.363383704118928,-0.228008505494399
"SRAE_1000251300",3.92999004724619,3.51049623568798,4.72160237626143,4.4935653485907,4.44515310340649,3.83351841502471,3.50866438553456,3.59638448098035,4.64545690845107,4.47662186929711,4.57345777448907,4.07347298495443,3.67872544729303,3.57179908149013
"SRAE_1000251400",3.99062376492748,-0.000889705933311495,0.941838624235511,1.29642812689203,0.30842265508463,0.812779266390446,0.3749649342564,0.42308475951619,0.889762913326779,0.76679313459575,0.730591106226657,0.521748690854286,0.237103746881987,-0.116995118980355
"SRAE_1000251500",7.68627145834966,5.28095445711891,7.74787643756846,7.61082684516917,7.6965249948857,6.82403272617944,7.15989911168595,6.95460125186524,7.77503569876278,7.62179599428089,7.71286468967093,6.8636447001492,7.14609366692097,6.9697913327115
"SRAE_1000251600",8.82353802058151,5.43617972909203,6.92441586403664,6.97675872541523,6.92820234222131,6.54623834519525,6.66378180995231,6.58760966910512,6.94210004908836,7.00252933772804,6.92898612106857,6.51468260501857,6.6248465009044,6.58842824612549
"SRAE_1000251700",3.33701858269455,4.14281574728013,4.60835649110079,4.55777269464195,4.40279502780591,2.87120633442521,3.12560921817665,3.11770280691187,4.54771191040622,4.65432501914171,4.52068650154169,2.92195543275914,3.12642033685967,2.88994604784535
"SRAE_1000251800",-0.377979708834824,4.54499849304294,5.33355049574028,5.15115260555586,5.45428662337424,4.87572927095836,4.81189792293191,4.59963303316193,5.41328054366126,5.17138049162237,5.42828445064673,4.87247596779667,4.80103444015883,4.64891348237931
"SRAE_1000251900",7.19041715537209,6.47948727453984,5.64525457825357,5.51045733999728,5.37593765027163,4.64162141737401,4.69852743109916,4.66125650684489,5.67794106497054,5.52703977642009,5.36248081848797,4.61734007268357,4.80179675606708,4.55320871552714
"SRAE_1000252000",10.3593903712312,9.4062742145883,10.2659497480322,10.0680031687434,10.014808282524,10.3594268901222,10.608603150772,10.3779421590191,10.2582087490019,10.0586580028928,10.0212640583886,10.3459928190462,10.6070161857786,10.3711459413974
"SRAE_1000252100",5.18913363034598,3.30195930863079,4.56297595092938,4.44028171274173,4.4964915261047,3.9303749215845,3.85418397763647,3.79144115311455,4.54808678201109,4.3794952688173,4.44005671037757,3.88273736086914,3.74206002459503,3.5567524797021
"SRAE_1000252200",7.23213334820854,4.12527107877849,4.68570783390674,4.62544329559715,4.61476051992106,4.32417990251586,4.41045718165917,4.16891074730909,4.77861495726691,4.67921751754468,4.61124565281383,4.30331316788133,4.44747241571008,4.11165520144778
"SRAE_1000252300",5.36004021563293,-0.074091299031782,-0.693830187295922,-0.116548010023407,-0.164322449974295,2.00388001969943,1.45790301299207,1.57693215336681,-0.24326682617401,-0.195551724439658,-0.216438027697748,2.18288937677455,1.78125688045868,1.58152162945553
"SRAE_1000252400",-0.962161163444015,1.98088541125231,-3.63595069680009,-3.63595069680009,-3.63595069680009,-1.82475027153373,-1.93649714457189,-1.68619885823686,-3.11531718970929,-3.63595069680009,-3.63595069680009,-1.52652588949818,-1.63925405207702,-2.8443136808279
"SRAE_1000252500",0.406092619570607,4.39948397632861,6.01177139154079,6.53298620447119,6.01163803937309,5.43543325158518,5.13497501621571,5.45499030207116,6.05853518905364,6.53220721321548,6.0420457348456,5.46604054694498,5.29894349515527,5.36182126003001
"SRAE_1000252600",1.52682879692833,5.28443348449273,2.07898957213338,2.3106629950461,2.10243774459239,3.00610986687234,2.91973805328532,3.23779393935203,2.05407095027425,2.28050202619721,2.43754055161146,3.19823178111777,2.98810922484856,3.27479660707139
"SRAE_1000252700",-0.993645458543118,6.7077826956816,0.618988378203162,0.716735801627579,0.571311313091622,1.59895247518034,1.87195394519368,1.94772999441373,0.226271826028061,0.988073589020826,0.54331874871671,1.89767118851229,2.03462580301478,1.80878158174202
"SRAE_1000252800",3.83592335949956,3.96139146623745,-0.513191837192399,0.326442759331103,-0.291269829805117,1.53547584401085,1.45178121325251,1.46216150657097,-0.571773036655973,-0.214083771859787,-0.410093379693107,1.35962912661441,1.63794214716657,1.38027549007707
"SRAE_1000252900",-3.63595069680009,1.69187133832812,-2.53222339900583,-2.95420901245262,-3.63595069680009,-0.984883025466534,-1.16768598348133,-0.66244990941832,-2.52819951447692,-2.95470649011429,-2.22393066865079,-1.40013584636196,-2.00388166204458,-0.912174241292255
"SRAE_1000253000",3.99144627166218,5.96577253149141,2.53655856847031,3.53488662578402,3.29365971652691,3.2159464006741,3.309995896415,3.35220799274579,2.50527828625826,3.55826540659967,3.21744703954144,3.13259369623125,3.17514427528801,3.49538108215103
"SRAE_1000253100",4.33088407835259,3.56279306987155,1.00511480687525,1.79034310813276,1.37566565518441,3.55689811888039,3.41231272116779,3.5323287242113,1.46879020351928,1.8879386010004,1.52239693450179,3.45927069461924,3.24077618270118,3.59411526613144
"SRAE_1000253200",6.11537412837604,4.62436795591114,4.63904747980688,4.55184138504265,4.64893940357724,3.96268039301808,4.00412914573136,4.23670314292353,4.6421460945517,4.63674360938759,4.59432869997857,3.91228241293546,3.92636927565844,4.0896674771716
"SRAE_1000253300",4.75600093884976,0.104081295731041,-0.875769272305976,0.433476372879119,-0.234257299383218,1.35558418405875,1.68244847554469,1.45946310827233,-0.642168162491911,0.0110122911621622,-0.287551500278336,1.23480879192132,1.51240966361523,1.48499151859325
"SRAE_1000253400",0.253024733820439,7.01753136912497,4.04611398867625,4.16238377521634,4.13309443746994,4.71120845660791,4.52653139558059,4.52920599953374,4.06692867419073,4.16883055801064,4.13823446898787,4.75814353203722,4.58361174933617,4.64911172876792
"SRAE_1000253500",1.82826090119411,-3.63595069680009,-1.8608651952306,-1.03695894544889,-1.62830027691203,-0.299416388534786,-0.2241344854623,-0.270979036936559,-2.48408168637453,-2.45551525073315,-1.22304105217763,-0.540118995643652,-0.13152237990137,-0.174424358799079
"SRAE_1000253600",4.48584871510146,-1.25822722243616,4.31922399613914,3.97981493470565,3.95916384489474,3.83786147958633,3.6516565422282,3.55972257363506,4.33133428157295,4.00519666028554,3.96422361466815,3.82135381175298,3.68502562051332,3.7715282176775
"SRAE_1000253700",1.6682347453229,5.38534906383695,5.05404531071062,4.63701278885686,4.94118821405431,4.06637921848599,4.02195816281737,4.2743651547647,5.00935554998559,4.53291190991974,4.89193118946363,4.12927308908042,4.16997601740104,4.18853566826534
"SRAE_1000253800",3.07769447396705,3.14891386151684,4.59273094690413,4.75794732515193,4.61977451189607,3.2296631360825,3.36524455967297,3.59384596902218,4.53810519011769,4.65407402744524,4.61684066769229,3.40790256617923,3.25351233680855,3.53835523588941
"SRAE_1000253900",3.7681785336068,0.287491244498191,1.24404335466778,1.3612477602418,0.990183819622297,0.657454739110196,0.572543355429975,0.523651179647833,1.23205423606577,1.46539240017247,1.50198817060283,1.06882826193441,0.683032383050911,0.117730851368843
"SRAE_1000254000",-3.63595069680009,0.627588074242256,-2.82126602251208,-2.96118998972556,-2.77536715067376,-3.63595069680009,-2.38119353712036,-2.47306346310138,-2.29872336022925,-3.63595069680009,-2.48047074514055,-2.61117313902267,-3.63595069680009,-2.11977521930017
"SRAE_1000254200",3.27493834495153,7.38290318781916,2.58781537128173,2.75731673621448,3.18129479124815,4.11111826164406,4.20612566242778,4.27109076501183,2.87675399228444,2.97711247870345,3.08749421278855,4.28146179279907,4.25306921120368,4.37125736734445
"SRAE_1000254300",4.16824859689329,-1.21674000499503,-1.74485198574658,-1.85434254197243,-1.82705263687442,-3.02202642559259,-2.36600800687666,-3.63595069680009,-1.73894293495552,-1.854976950326,-2.00656701441568,-2.25893624837158,-2.86408693222527,-2.93041540677809
"SRAE_1000254400",6.61635324443282,5.01153600556344,6.19129574184162,6.36356288770169,6.08500864794564,5.38269912335287,5.39077063783053,5.54753680636338,6.12208193530881,6.3638047486929,6.17038225688024,5.47395264261308,5.42292029631306,5.43708911444516
"SRAE_1000254500",8.46610025126635,6.15743421637608,5.18789558076262,4.89952049245395,4.83395407681575,5.07462263966798,5.14608993059422,5.13034127189366,5.16424082176356,4.91642681696717,4.8108609275887,5.06548828982938,5.13757224333493,4.99562428664485
"SRAE_1000254600",3.0341605350869,2.98211385010451,1.75864104495286,2.21820704210771,1.53325431249528,1.91552179541653,2.11033104476085,1.84439859888394,1.65807051738129,2.04043640121446,1.84035225377978,1.85660917010737,1.98026122691678,1.64869760646492
"SRAE_1000254700",5.08340695189542,4.42445597432123,7.56781037449525,7.88645716197676,7.79069292304647,7.43021648038163,7.51180881134743,7.60242281868475,7.57236999126354,7.94144117673112,7.82950773178225,7.40354571962235,7.51458517415396,7.60763219475196
"SRAE_1000254800",3.70253529423894,8.03338341367688,9.23226478923135,9.28131711185129,9.40683118059289,9.11919022902411,9.48352724440211,9.32429107929422,9.22593008405113,9.26762611827538,9.40446346760159,9.1212383188774,9.47813774892329,9.34167103617794
