"","geneID","FLF-ERR146941","FLF-ERR146942","FLF-ERR146943","iL3a-ERR146944","iL3a-ERR146945","iL3a-ERR146946","iL3-ERR146947","iL3-ERR146948","iL3-ERR146949","pfL1-ERR146950","pfL1-ERR146951","pfL1-ERR146952","ppL1-ERR146953","ppL1-ERR146954","ppL1-ERR146955","ppL3-ERR146956","ppL3-ERR146957","ppL3-ERR146958","PF-ERR146959","PF-ERR146960","PF-ERR146961"
"185","SSTP_0000425600",0.0337834576543893,0,0.0361013519360035,0,0.07469432423975,0.0180882132986337,0.309935298990982,0.0277028517949583,0.148103403936535,0.0841691240843922,0.0662527589660669,0.0554842053598711,0.0253781271238909,0.0328728353097147,0.0647845509526682,0,0.0702393654833427,0,0,0,0
"186","SSTP_0000437900",0,0,0,0,0,0,0.106103645801366,0,0,0.301043770437713,1.61813320918513e-10,0.145206956839311,0,0.224988255937917,0.0940540125725705,0,0,0,0,0,0
"187","SSTP_0000440600",0.0168726269998652,0.0172503972557825,0.0541289578927736,0,0.0186581832478712,0,0,0.0276946678317272,0,0.0168466625948775,0.0165514559694962,0,0,0,0,0.0236182319755585,0.0234678919620228,0.0875199942409465,0.0907520492114454,0.0244453811950056,0
"188","SSTP_0000441100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","SSTP_0000441200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469864306332182,0,0,0,0,0
"190","SSTP_0000450500",0,0,0.0361169771812158,0,0.018688263710589,0,0,0,0,0.0672868154815979,0.0165737008418115,0.0184948574521135,0.0253130557863731,0.0163927512140646,0.0161337351654273,0.0705616762044603,0,0.0650908832765111,0,0,0
"191","SSTP_0000450600",0.0338431553667464,0.0344613813918558,0.0903573476111652,0.377322082067106,0.355342690766205,0.360955881525385,0,0.0277334844202714,0,0.0168315241839471,0.016585871404186,0.0185070820303674,0,0.163985242183047,0.0484111823283128,0.400024910032102,0.32727915818533,0.260416831353196,0,0.0244538468852768,0.022991859016725
"192","SSTP_0000451300",0,0,0,0.25654437957249,0.148835943583236,0.162527227785665,0.264771039238932,0.469348574724519,0.406470086804458,0,0,0,0.0253341310317944,0.0164100064743621,0,0,0,0.0435281823178675,0,0,0.0230330715824006
"193","SSTP_0000452700",0.0904609463300595,0.0898772120437925,0.000639521689762309,0.0475817509269446,0,0.0140369742113826,0,0,0,0.0235419145179293,0,0.0265102940591564,0,0,0,0.306751582699392,0.132005564796204,0.0823416363020343,0,0.000535587528006347,0
"194","SSTP_0000452800",0.0332462634366021,0.102982116150427,0.0356689926687665,0,0,0,0,0,0,0,0,0,0,0,0.0163931567879436,0.0235254232486193,0,0.0220326621154447,0,0,0
"195","SSTP_0000453000",0.0336064768023549,0.0171966424950286,0.0539238057070743,0.0513328011213109,0.0557594767920068,0.0361966328313746,0,0,0,0,0,0,0,0.0164519802080488,0,0.047106281752858,0.0468135367871353,0.109218089002993,0.452610400414492,0.340990559541171,0.323480279495359
"196","SSTP_0000453100",0.0339101462291468,0.0689476923360621,0.0180978747064731,0.0514741563358489,0.14987905775228,0.180217329250257,0,0.0555408031556275,0.036924026293747,0,0.0166132638723366,0,0,0.130992479491287,0,0.211607900493561,0.303628250931838,0.476133841202264,0.180618222693648,0.293727295825107,0.206493216926653
"197","SSTP_0000454500",0,0,0.0182775255203066,0.270578830466355,0.217857418223577,0.287373635820124,0,0,0,0,0,0,0,0,0,0.0719404694802802,0.0238684987831659,0,0,0.096635587737035,0.0464325288303062
"198","SSTP_0000454600",0,0.0172312432201663,0.0361474533010626,0.171516287549371,0.112230529930526,0.306772978716673,0.0664810617104327,0,0,0.0168320787487165,0.016588319590768,0,0,0,0,0.0705876444857723,0.0701259185059588,0.108481086239105,0.180774281054284,0.122279369057437,0.275851694088641
"199","SSTP_0000454800",0.285931775652406,0.189078303943858,0.30570397346198,0.102631564334326,0.0929885424315472,0.0903550244040272,0,0,0,0,0,0,0,0.0164233239192958,0.0324044822315298,0.0941156712888148,0.0935153779405081,0.0653742305746092,0.180832365614966,0.0487223366458985,0.092231946835568
"200","SSTP_0000454900",0.0166878033741135,0,0,0.290588892452851,0.239182153643807,0.272683648329014,0.328967091902262,0.328725192334361,0.148044117580115,0,0,0.0183190946664076,0,0.0166015786328391,0.0165161215498469,0,0,0.0221950978379082,0.090910816755438,0.0485571057134587,0
"201","SSTP_0000455100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","SSTP_0000455500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","SSTP_0000455525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","SSTP_0000455600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","SSTP_0000455800",0.033347270450625,0.0172313408786504,0.0536928130249964,0.051243756677183,0.0183880582703181,0.0181506825679354,0,0,0,0,0.0163809582949645,0,0,0.0331308018408868,0,0.188984539635203,0.117535090306347,0.19930214044436,0.090876405711894,0.21821888027499,0.186554263815025
"206","SSTP_0000455900",0.0498973241027483,0.0345461537319117,0.107420691683636,0.0510909755764326,0,0.0181329783149513,0,0,0,0,0,0,0,0,0,0.0708381176517832,0.0706826650242028,0.0666859299034936,0.181013702700782,0.144976474267074,0
"207","SSTP_0000456000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220321894735079,0,0.119022317376585,0.0692497248907422
"208","SSTP_0000456200",0,0.0171780638509514,0.0179249707282554,0.0341602597902952,0.0185107896977587,0,0,0,0,0.0502956684174307,0,0,0.0254202376030425,0.0164707002029535,0,0.188532341372694,0.0234178504743862,0.0657686725014029,0,0.0242996861222064,0.092630365584236
"209","SSTP_0000456300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","SSTP_0000458500",0.0169439351006035,0,0.269277991143734,0,0,0,0.0222465536713408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","SSTP_0000458600",0.0164957875540689,0.034645790506418,0.763540559967368,0,0,0.0359026611574897,0,0,0,0,0,0,0,0,0,0.098231139975906,0.0469974685256063,0.0446710896699391,0,0,0
"212","SSTP_0000458700",0.121454735355021,0.125636577786735,0.282616265526778,0,0.0371444435189198,0,0,0,0,0.0272516403102042,0,0,0,0,0,0,0,0,0,0.262739642934342,0.0763387435688559
"213","SSTP_0000465500",0,0,0.0200611290352492,0.0178044067036223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189392610217978,0.089826144732733,0,0
"214","SSTP_0000465700",0.117683959477686,0,0.0179855506192287,0.0171245133783163,0.0557937033066769,0.0724667005425135,0.022063196112142,0.0276074032751665,0.0370500852926481,0.0672197295779498,0.065996620916063,0.0922302765401405,0,0.0494068855836711,0.0325261124274284,0.11787867132873,0.117148184011255,0.262456261294856,0.0906065525761644,0.341241726630996,0.185073306824213
"215","SSTP_0000465800",0,0,0,0.0170886187278174,0.0184702622238671,0.0181476450400511,0,0,0,0.0167706725437175,0,0,0,0,0,0.0472557861797173,0.0234654231005368,0,0,0.0971194456347809,0.116205190032211
"216","SSTP_0000465900",0.0166767498619131,0,0,0,0,0,0,0,0.0369865143731414,0,0,0,0,0,0,0,0,0,0.090850600093027,0.0242624714543905,0.0700118636666232
"217","SSTP_0000466000",0.016890948167829,0.0172249126127335,0,0.0171438440415259,0.0186724489539243,0,0.0442670715131196,0.0276969554431118,0,0.0168256956545741,0,0,0,0.0164209610153614,0,0.0470960088924443,0.140370562642278,0.021755376771285,0.0904716142739438,0.122161615204587,0.138215190941324
"218","SSTP_0000466100",0,0,0,0.0227469147548941,0,0,0,0.0340968179638244,0.0976466679802859,0,0,0,0,0,0.0322198686530583,0.30182663008651,0,0.240995381070781,0,0,0
"219","SSTP_0000466300",0,0.0516399945974254,0.0364868766224845,0,0.0372859845143958,0.0180784130935819,0,0,0.0369987779661468,0.0168142155203242,0.0165349445283903,0.05540514132753,0,0,0,0.0706393811858848,0.0233959188584513,0.0435620788297479,0.0904789528435188,0.0976219620557457,0.0691622543588893
"220","SSTP_0000467700",0.0302251898332886,0,0.318183457706395,0.0883090834896013,0,0.0484564915618229,0,0,0.0984160087181173,0.0606841040585337,0.0231542209103466,0.0276922406406141,0,0,0,0.50429425003013,0,0.116341341965289,0,0.0496960594724345,0.0342265693953762
"221","SSTP_0000468000",0,0,0.0180636120055241,0.154295312579156,0.0373881652162103,0.0721639353023209,0.0664460225479824,0.0554431330764171,0,0.033649234807714,0.0165786120456975,0,0.0253128945467422,0,0.0322626709983388,0.0940868216938666,0.0233680727598908,0.0650812143129369,0.0903592190296611,0.0244435450316348,0.137900838959027
"222","SSTP_0000468100",0.0167225858849718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238548819181642,0,0,0.048729580159169,0
"223","SSTP_0000468200",0,0.0175892995372456,0,0.0168307847319567,0.0180549915688935,0.0178339594952546,0,0,0,0.0333786913853018,0,0.0177661782954395,0,0,0.0168650840423619,0.0475321084414176,0.0944685162615239,0.022520600186259,0,0.0718504139798246,0.0693731392916438
"224","SSTP_0000468250",0,0.0171664204626985,0.0358296993801308,0,0.0370245107877011,0.0361725223777509,0.0219632875560691,0,0.036976126191929,0.0167486026554098,0,0,0,0.0164475710040296,0.016268099918276,0.141210981388588,0.0935380098167207,0.0437488451507583,0.0904307852669879,0.072864982985215,0.161840285965117
"225","SSTP_0000468350",0.0497833347248171,0.10455887564155,0.0360023554884458,0.0169562022758399,0.0181435825558066,0,0.0867485799733834,0,0,0.200445099766369,0.180232564910489,0.108001827219678,0.129367214811546,0.183516701926548,0.0837794291773518,0.141766999189062,0.0709178236916672,0.157284170437343,0,0.0481983676840567,0.0933210176670849
"226","SSTP_0000468400",0.0335462996118294,0.0860116668708313,0.0359046566972111,0,0.0185510099391854,0,0.0660278992670221,0,0.0741067541394921,0.13426893413773,0.0823313985701006,0.0920765164838032,0.0254358336772731,0.0494459401518313,0.0489064005102038,0.0471688184141899,0.117167119342066,0.153441075228233,0.0906199704726228,0.0486784425683956,0.0463368867730575
"227","SSTP_0000468500",0.0168332078591583,0.0344217344239845,0.0180010631690591,0.0342512223703304,0.0372293695736353,0.0361947273044735,0.0220811351226315,0,0,0.100848129381648,0.0660516958440591,0.0553609051055871,0.101581470398409,0.0493529747244266,0.0487013985687225,0.0471274789750223,0.117074710743708,0.17465459782493,0,0.0731666670885025,0.0230988325278261
"228","SSTP_0000473000",0,0,0.0715118866626092,0.204819480621789,0.110473786850564,0.0906107619105016,0.197144482626292,0.0547491196373206,0.147819033985555,0.0167493870263548,0.0163721400468932,0.0915578174446347,0.050992724779358,0.0661307651087255,0.0492636392857262,0.165131780601925,0.0704207718599109,0.0220621468692223,0.181340981393787,0,0.0465055103206258
"229","SSTP_0000473250",0,0,0,0.101843217460123,0.0363478284564786,0.0361971116998243,0,0.108232104140136,0.0364429510521251,0,0,0,0.0257176235476243,0,0,0.0708984598765989,0.0236371955379082,0.0223797120658006,0,0.120595253977388,0.0935368717844101
"230","SSTP_0000475200",0.117378205313176,0.137579084897189,0.0717888487004894,0.0513078349546091,0,0.0181188855663294,0.0220029053950395,0.165219276937809,0.444513684481611,0.0335576282726634,0.0164615436569069,0.0184100565565454,0.0254285177830268,0.0164772394777419,0.0162974446582777,0.235775987150931,0.0937067356416261,0.175311259501189,0.0905939062150486,0.194657766394579,0.0926471185704901
"231","SSTP_0000475600",0.0167629917739264,0.0171967484725814,0.0358871185173157,0.0170996395996147,0.0556158348153133,0.0724841720328972,0.241975847477572,0.0550586517406328,0.185199320116785,0.0335600104570923,0,0.073614053393799,0.0508734963081251,0.0494519339333311,0.0652281540133916,0.80183679684251,0.515574910174865,0.416609146339057,0.0906134993744803,0.121655811433757,0.0463371792317179
"232","SSTP_0000476400",0.0166685575969695,0.0527781873046595,0.0724839409447188,0.185174040210559,0.126409280804481,0.0356747205465516,0,0,0,0.0667702888446345,0.0490727572910298,0.0355392259917695,0.0518632217773929,0.0167021581638505,0.0168683445360205,0.237706000501339,0.188973955872444,0.202724783239488,0.0892625552678608,0.023954738930014,0.0462576429327071
"233","SSTP_0000476900",0,0,0.113459527261416,0.109245551581734,0.115817251859131,0.112884013358002,0,0,0.475787553803629,0.43473373097899,0.108055700270711,0.119864647270988,0,0,0,0.273101468428686,0,0.124770742460254,0,0,0
"234","SSTP_0000479750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","SSTP_0000480400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","SSTP_0000480500",0.0167177368094162,0.105335452352654,1.17267366918975,0.0170895524778564,0.0742660893438638,0.0370415903034144,0.131251616562046,0.28255698626012,0.348458030621619,0.101101992215472,0.040638756080373,0.0675209315292635,0,0.0504262362976348,0,0.0242974353023967,0.0246657771628616,0,0.0907491135654001,0,0.0705360346415228
"237","SSTP_0000482800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","SSTP_0000483000",0,0,0.01800529666072,0,0,0,0,0,0,0.016802056652645,0.0165311639206324,0,0.0253336549842541,0.0492339997999295,0,0.0471266941718158,0.0234000624520681,0.0217530315077392,0,0,0
"239","SSTP_0000483300",0.0586161299871063,0.00861464217697914,0.467478394867588,0.00855759540359303,0,0,0,0.0537453643999971,0.0241708165988621,0.00839951633638498,0,0,0,0,0,0,0,0.0110207532025074,0.136327661863067,0.0121690908419898,0.0232475011953623
"240","SSTP_0000485200",0.0336306965925165,0.0172004728263505,0.0179843826223308,0,0,0,0,0.0276041064800785,0,0.184764794924756,0.0164967492417784,0.0184386285080838,0.0761721260577964,0.0164484910856311,0.146116866930634,0.400409859828012,0.117032266888646,0.283840021848452,0.181031827236429,0.0974676512570496,0.0230963885807034
"241","SSTP_0000487300",0.101509825744969,0.0689052910223487,0.0361351893424235,0.0171467546945492,0.0373969064149618,0,0,0,0,0.117790818382804,0.0994949831970747,0.0740108520833219,0.075943259405975,0.19671846668462,0.0806552143274026,0.0940953874498742,0.140220273450433,0.0216933099208123,0.180733062554395,0.220034105613121,0.183870293998841
"242","SSTP_0000488000",0,0,0,0.017052646458507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867005507741329,0,0,0.0688298539971316
"243","SSTP_0000488200",0.0337120086998002,0.0172009583876351,0,0.60173717660901,0.531607654308344,0.597982345006405,0,0,0,0,0,0.0369166319339579,0,0.016409984449435,0.0161728990588275,0.0705761845897777,0.0701200535295238,0,0.271184582148963,0,0.138157678896368
"244","SSTP_0000490500",0,0.017579237985286,0.0362570731982946,0.0848921994881769,0.0910923823381676,0.108537842964089,0.32659239236142,0.270153350556545,0.32718328996609,0.235690818671846,0.328700787640274,0.161960057371652,0.234678761010884,0.268654889410954,0.219554231761077,0.07138191125297,0.023773516551327,0,0,0.0241778792636047,0
"245","SSTP_0000491950",0.0167629986490593,0,0.017965263798084,0.068508112861623,0.0370743857020575,0.0545219484389452,0.0440189883874483,0.0275376598793069,0.0742099958861007,0.0840443181915279,0.0822985749284539,0.0552462038648477,0,0,0.0327600865674535,0.0236406070584669,0.0469733344505841,0.0440517544997151,0,0.0730684245156621,0.0697261465596569
"246","SSTP_0000492000",0.184324188173603,0.0860981868918269,0.143640220326695,0.0513440325654951,0.0370706973011934,0,0.022002509692565,0,0.0370888888513004,0,0,0.0184060284217936,0,0,0.0163623365297716,0,0,0.022006408994535,0.181620765218507,0.0486938520671814,0.0464457398725452
"247","SSTP_0000492300",0.0166330171054897,0,0,0.170102884992293,0.036446649547219,0.0181158015573579,0.0217580129602304,0.189807257447911,0.254900544325695,0.0335263285824792,0.0164146669094252,0.0542803354470236,0,0.050184089082592,0.0504066307098058,0.047344317341219,0.118532626827436,0.135080085983418,0.0904394522555459,0,0.0702698401675638
"248","SSTP_0000492350",0,0.01716274632375,0,0,0,0.0360588902793059,0,0.0542043074557662,0,0,0,0,0,0.0329973561083371,0,0.0704354986393203,0,0.0441671743008871,0,0.0240733462574808,0.0697367641991915
"249","SSTP_0000492400",0,0,0.0179490292488086,0.01710568305748,0.0556278739337445,0.0181305618006777,0,0,0,0,0,0,0,0,0,0.0943685840596153,0.0703393197235797,0.109705242469787,0,0.0486729095060924,0
"250","SSTP_0000492500",0,0,0,0,0.0186517845485421,0.0180442255548228,0,0.0276667216848772,0,0,0,0,0,0,0,0.0705430203482264,0,0.130314317634851,0.180681029541566,0.0732084841458218,0.114996289512869
"251","SSTP_0000492700",0,0,0,0.0197341286338558,0.0213868811039758,0.040756021913046,0.0220887286379074,0.0276406742527445,0,0,0,0,0.0253437231171008,0,0,0.0782451062773149,0.0285928857955271,0.0435263886379799,0.199117864719419,0.027720660568281,0.052841094131409
"252","SSTP_0000492800",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164458908257109,0,0,0,0,0,0.0524894018903781,0
"253","SSTP_0000492850",0.0329187004082711,0.0514138792593109,0,0,0,0.0179640088525071,0,0,0,0,0,0,0.0507705981206963,0.0164393177718013,0.0164704725750078,0,0,0.0661622268160435,0.0896468114135516,0.0956647188015243,0.196234858720297
"254","SSTP_0000503200",0.0334549729441432,0.103417124388108,0.161517393725827,0,0,0,0.0219774752639808,0,0.0370667007983754,0,0.0164348445518487,0,0,0.0165590609574632,0,0,0,0.066273947330954,0,0.0972693723008467,0.0931402965282108
"255","SSTP_0000503300",0.0337984992795252,0.0172279558844502,0.0180543569695414,0,0,0,0.0221419810581726,0,0.0369934950168842,0,0,0,0.0253497515488417,0,0.0161680421234221,0,0.023394535409831,0,0,0.0244394522344927,0
"256","SSTP_0000503700",0.0505322675109427,0.0516103533615502,0.0720202350178374,0.0342413471319433,0,0.0180787945490376,0,0.0276362168429467,0.110977671594501,0.0672144391045366,0.132146685003971,0.0369077444679138,0.076087260287687,0.0492852651964562,0.0486036722525783,0.14124310066688,0.0233907592683891,0.0871590357908321,0,0.0244184730350353,0.0461191842054069
"257","SSTP_0000505100",0.0166806059582939,0,0.0359435138869153,0.0683701483733366,0.0366553774561768,0.0727279390130179,0.394090667346104,0.518545641611869,0.737004730094839,0,0,0.018263646612755,0,0.049935873115784,0,0.378944289555143,0.165503212892841,0.401643640234321,0,0,0.0468965840503379
"258","SSTP_0000507000",0,0,0,0.648002657118607,0.943217281434695,0.812920387947,0,0,0,0,0,0,0.025350272360955,0,0,0.0470162186808858,0.023356386354971,0.0436961809754802,0,0,0
"259","SSTP_0000507100",0,0.0515508769657921,0,0.188057230009426,0.129967952038722,0.271350519739974,0,0.0275614537342982,0.0369939349722165,0,0,0,0,0.0164437528626086,0,0,0,0.0436812589917601,0,0.146006969273977,0.184806521367237
"260","SSTP_0000508700",0.0339859187245212,0.120658106992798,0.0544177656370239,0.102948951347892,0.112433725200521,0.126115362600938,0.0887458477156415,0,0,0.0168378008675517,0.0332332452905705,0.0555788937469006,0.0256189071286916,0.0982147473014877,0.0482573727666759,0.517748715116455,0.280652207000084,0.432634407949285,0.0902901573537402,0.19686192824589,0.206411703459163
"261","SSTP_0000508800",0.0338989538508895,0.0689376229430322,0.108557622511419,0.12008829660376,0.131104069509712,0.180228404581882,0.0221784685321523,0.0277632174631978,0.03692483017073,0.016835334175313,0,0.0370410948081254,0.0505787308132753,0,0.0321939553477361,0.14107036617649,0.186848465801618,0.259762933022605,0.451547621825352,0.367080114133988,0.413043720684571
"262","SSTP_0000508900",0.0388714843872958,0.0197707379669231,0,0,0,0,0,0.027690726504776,0,0,0,0,0,0,0.0201392450470769,0.226587221480851,0.128734389575506,0.157211269612056,0,0.0274406624645539,0.0532653885045465
"263","SSTP_0000509700",0.0586161299871063,0.00861464217697914,0.467478394867588,0.00855759540359303,0,0,0,0.0537453643999971,0.0241708165988621,0.00839951633638498,0,0,0,0,0,0,0,0.0110207532025074,0.136327661863067,0.0121690908419898,0.0232475011953623
"264","SSTP_0000509800",0.0716631583919194,0,0.206604729037972,0,0.0392976265787261,0.0438810678135959,0.0357569981308749,0,0,0,0,0,0,0,0,0.250234297732817,0.0292589672588473,0.102837989875229,0.188358121469841,0.245312887508012,0.0985852006509071
"265","SSTP_0000521200",0.0537642983364158,0.0634129635078576,0.0746053110637774,0,0.0224974069190599,0,0,0,0,0.113695155963486,0.022930487724865,0.0487184217438608,0,0.0956158496939696,0,0.0471607200959487,0,0.0899934579343005,0,0,0.0601556356758299
"266","SSTP_0000521300",0,0.0451687820680574,0,0.0674168290482313,0,0.026407675958788,0,0,0,0.0249726282449252,0,0.0725554035066578,0,0,0,0.0631476627568243,0.0307650636005175,0.135715337708343,0,0,0
"267","SSTP_0000523600",0.0338093315023832,0,0.0361127651141811,0.171424262475778,0.0747400569083999,0.162445679943811,0.0664254790640962,0.0831348586878832,0.258747944376171,0.134586555447486,0.0165710713327423,0.0369892265683478,0.0506484775491541,0.0820020671843707,0.0645801517163208,0.0705848265196526,0.0935010515610146,0.0651369959247782,0,0,0.0229988398089647
"268","SSTP_0000524300",0.177102570021765,0.172413471680851,0.0744001391784194,0.145057995453054,0.333350666321127,0.153263338047422,0.0614525997840776,0.106385564803073,0.134188529876635,0.0335304357118449,0.0520665960276171,0.0887628336580487,0.025270654591167,0.0535587595694638,0.10217338197456,0.152971720636779,0.125678631075512,0.0950991570005151,0.0822005856838611,0.0473243271239458,0.0438829966294193
"269","SSTP_0000526100",0.0333323875813478,0.0172686947145957,0,0.341629067506512,0.31195892860669,0.217965288353668,0.153398260732344,0.273129971390442,0.221454229932107,0.0334946722433202,0.0819043116945505,0.127887498966444,0.153722991995298,0.0830152383258483,0.099298327267843,0.0236518085932879,0.047138763156081,0.0888661544419597,0,0,0
"270","SSTP_0000530600",0.222079876363269,0.207856305732156,0.133607198428674,0,0,0,0,0,0,0.0677153269099574,0.0331540475666556,0,0.0510121767330319,0.107874465113096,0.0937348630522572,0.244176043564424,0.0854517004541218,0.268145274243445,0.128324489148862,0.0962719885576112,0.0715010600246736
"271","SSTP_0000535725",0.033064608439869,0,0.029800167407568,0.102340023060664,0,0.109156737911232,0,0,0,0,0,0,0.0255582943586092,0,0.030075462297192,0,0.0234903305141315,0,0,0,0
"272","SSTP_0000535800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","SSTP_0000537500",0,0,0.0178200949121258,0,0,0,0,0,0,0,0,0,0.0255896521611112,0,0.0331562607802582,0,0,0,0,0.0238199685854641,0
"274","SSTP_0000537600",0,0.0172288038148361,0.0180775514294392,0.0171494783632998,0.0187107399015203,0.0180324761651342,0.177303558224496,0.110965574407901,0.147754092245796,0,0.0663710744533107,0.129565788994604,0.126509572285255,0.0327685870552282,0.257843002821354,0.047034148136535,0.0934500055142072,0.0433432451858265,0,0,0
"275","SSTP_0000538900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","SSTP_0000546200",0.0338114050887325,0.0689088198051196,0.0180587971923177,0.034294304274281,0.0373734579747353,0.0902946078622267,0.0442912309876435,0.0554314323501213,0.0369815905628895,0.286076335829983,0.38117611878249,0.31447166770628,0.050674375938322,0.147681305715656,0.177718007924519,0.0235385686349158,0.0467715384940575,0.13036457090468,0,0,0
"277","SSTP_0000555000",0.0331287764784461,0.0693835896508779,0.0179425790104857,0.0679796137738192,0.127228486881482,0.162969353598205,0.0871043480163284,0,0.255729711645718,0.100032587303823,0.0163469137657357,0,0.0771029045771698,0.0664410077969021,0.0667303213191519,0.566400827146488,0.188915887772648,0.536056479938454,0,0.0241028426494224,0.0467502984912738
"278","SSTP_0000564700",0,0.0344449688798633,0.0361028024793802,0.017142307234638,0.0186785511282972,0,0,0,0,0.117763804798109,0.016565791623185,0.0554729583401887,0.0506709040153615,0.114857597985263,0.145403738458413,0.588383159184379,0.514422765398558,0.130377227495729,0,0.048867573527651,0
"279","SSTP_0000589700",0,0,0.0179366470043715,0,0.0185403043732845,0,0,0,0,0,0,0,0,0,0,0.164912402980175,0.0468134734770818,0.175126330896542,0,0.024318457545094,0.069422382930362
"280","SSTP_0000617700",0.0912667168858964,0.086279419372255,0.0585081453169813,0.0346175225033568,0.0172739249867154,0.0173762461188853,0,0,0,0.0173044678248378,0,0,0.0253386763353435,0.0406908106593784,0.0149723361274344,0.0506616091566711,0.0674502484293107,0.0736483060061879,0.174651427022799,0.0265912080383806,0.0207653108283671
"281","SSTP_0000621200",0.0675934265982325,0.120557360383105,0.0902592312457414,0.171423373999298,0.22414898964367,0.14445813260566,0.0221378873152612,0.0554109453462389,0.258824365315248,0.0336467773021866,0.0331324311596728,0.036982497923841,0.126672931471967,0.0492228428022577,0.0161550733260375,0.141209067485821,0.140293898861828,0.260737144435048,0.0904162683892555,0.048868235748538,0.115060926558386
"282","SSTP_0000626000",0.0167304696206618,0.0172574790329876,0.107705838575514,0.0856598638488969,0.0924803401322204,0.0363872315917165,0.021987934272163,0.054977380082153,0,0,0.0164366386136843,0.0183837514378389,0.0511585214790748,0,0,0.473442350448683,0.188425879080997,0.22132314188629,0.0910087195261376,0.0973294064516292,0.023330577677634
"283","SSTP_0000628800",0.0338149398059986,0.0516886415265747,0.0903040267943329,0.0857470934068612,0.0186887597043857,0.0180620199729922,0.110741422065803,0.277189291385709,0.332888653104263,0.067321150083432,0.0828733748153969,0.055501770522586,0.126707279817065,0.0656476645630446,0.113109653940589,0.0706267449284898,0.0701684503044744,0.0217316065717846,0,0.0244452228401111,0
"284","SSTP_0000633100",0,0.0066485767320367,0,0,0,0,0,0,0,0,0.0406767852274344,0.0310063751222443,0,0,0,0.027289468275956,0,0.0354015906402022,0.708259716487885,0.291306943640925,0.199566014956076
"285","SSTP_0000636175",0.0335903899865981,0,0.0718688710495679,0.034209145952137,0,0,0,0,0,0.0167847975835035,0,0.0368505536199937,0,0.0493384994224615,0.113667374732211,0,0.0467982305573263,0.0218367981177443,0,0.170428279283176,0.0461984549608201
"286","SSTP_0000636200",0.0504402982623266,0,0.0719493577775576,0.0685019951826839,0.0557987812492468,0,0,0.0276101844907548,0,0.0504211124766399,0.0330013487469565,0.0368943864079455,0.0508505167989767,0.0494129293712228,0.113858838623215,0.0707346162798647,0.0234333854793968,0.0218758196638111,0,0.0731310417590658,0.0462770030303282
"287","SSTP_0000636300",0.0505256479429466,0.0860703621907389,0.0720290239858594,0,0,0,0,0.0276403797141578,0,0.033625888635127,0.0330380970970784,0.0184596691046119,0.0761820839187715,0.164497756683991,0.129839261558048,0.0235655510872615,0.0234152390963093,0,0,0,0.0692891405926838
"288","SSTP_0000636400",0.0167998330822134,0.0171993917343191,0.107836866887133,0.034223333208228,0.0185845709380517,0,0,0,0.0740522487961247,0.0167934427167735,0.0659491475016993,0.0184322934855394,0.101618890111504,0.0987462914455398,0.113766875330053,0.0235591831462798,0.0234144584349558,0.0218581506585654,0.271629701748536,0.048714825515267,0.0462396252944598
"289","SSTP_0000636500",0.101568715999373,0.0689165378796559,0.216907675227678,0.102898327520722,0.0935409258301538,0.0360730420923589,0,0.0832168376589884,0,0.0168301370772773,0.0829536106894941,0.0370170752433846,0.328995579914231,0.196656493712175,0.338541448248578,0.0235206236445245,0.0700988219687552,0.108398171753348,0.361405654311297,0.342383458382701,0.252704241724231
"290","SSTP_0000636600",0.0674045725967747,0.103263972512823,0.108075856467972,0.0171278498340474,0.0186304751651086,0.0180863724212323,0.0441889944696392,0,0,0.0840535557083641,0.0495757197090652,0.0369232146459623,0.152238637000653,0.246529617559529,0.210704112930888,0.0235503839748246,0.0234005636933353,0.021798806765999,0.0904939634719118,0.243966959847165,0.0461385154325353
