"","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"SVE_0602400",-0.211191196538231,0.353878689275401,0.825792669911728,0.692051313139896,0.674365979194407,1.20674110987182,-0.95733674478576,-0.451566258188547,-0.920311092394477,-0.607811393756778,-0.968582973879723,-0.406211063247666
"SVE_0602500",-1.62650007261173,-0.838748242736792,-1.04247659072775,-0.952982669051522,-1.37602909613193,-1.6014821387691,-1.21134982061727,-0.802160833553133,-0.585368095487248,-2.96691146837986,-1.35032288077749,-0.365765801302043
"SVE_0602600",-0.376723911279498,0.471002319301004,-0.450410301211851,0.152131750707375,0.320623258632061,0.753282347048184,-1.50372476440167,-2.31436788003469,-0.932036511597106,-1.35757771123406,-1.95225921269365,-2.96691146837986
"SVE_0602700",6.54856243895755,6.55313881604684,7.43894028768661,7.47819862113454,6.30018706465215,6.29984978251086,7.74603809221934,7.73136726013117,7.70654392266545,7.59449420456329,7.43504682661926,7.50499522666425
"SVE_0602800",1.41949079269802,0.773186017194828,2.2153820773195,1.69754585034208,2.26842929790446,2.31332876525746,1.52945846696749,1.3336948283578,0.682007009743953,1.08298650660576,1.51618036887511,1.35179074529122
"SVE_0602900",3.19125996344676,3.0971442729163,3.4952998236225,3.49903208296736,3.16617215722547,3.08577204649506,3.08388769049394,3.08941118099738,3.01184218871752,2.92073223706728,3.05645723871751,3.16069883516822
"SVE_0603200",0.844328688005584,0.508608840786075,-2.00195324687982,-2.27027676373064,-1.83319633919239,-2.96691146837986,7.57792742960328,7.53997051892652,7.42007130778851,7.40277411673383,7.39971360547239,7.35187706284435
"SVE_0603300",-0.944065193861303,-1.2685084665207,-0.826875647734995,-0.576842855416613,0.00546779128929158,-0.259771944856681,3.83896374407817,3.91588240874749,4.10427269060005,4.01886365772586,4.14666646913085,3.88732073584954
"SVE_0603400",-0.483255873710216,-1.11005124965093,-0.0447338595569787,-0.0141596142363217,-1.2026632761429,0.109282037214176,0.349026369638056,0.0322965274243875,0.684333162804599,0.0816460556197674,0.0624934645079683,0.207434473377295
"SVE_0603500",0.0138296334967043,-0.720142714506269,-0.70784676912034,-0.733119328231079,-0.339348704527394,0.037253027356737,-1.20225569008123,0.137894397775765,-0.589323085776666,-0.114162144905527,-0.949300608218235,-0.385849802747638
"SVE_0604100",-2.96691146837987,-1.88906214284412,-2.96691146837987,-2.96691146837986,-0.436363657647229,-1.84968830891617,-0.990388436485316,-0.215751817238071,0.253401576665268,-0.124934387733589,-0.118793549386296,-0.641636927772329
"SVE_0604600",1.99458520062584,1.68992124785447,1.19023736169035,1.04607286895072,2.55830352556331,2.12393645353934,0.697044505318053,0.459577615081403,0.862919875014329,1.13000291950126,1.00454968425881,0.157489311844712
"SVE_0604700",0.721146598061674,0.74644467608612,0.963151039219412,1.26938351456063,-0.169060455624053,-0.499520143507986,1.13605583793125,1.22864943656313,1.23300852686524,1.93991638851861,1.65009498071532,1.51530983632959
"SVE_0604800",6.48984190296378,6.5610568885628,6.76106535241963,6.76777469524809,6.20048328246776,6.27247028386297,7.74498743030943,7.66946707983237,8.21506783652353,8.22195247513918,8.248900740632,8.22515457357472
